category,funny,industrious,busy,quiet,small,smart,prob
beaver,1,1,1,0,1,1,0.000002178177259809493
beaver,1,1,1,0,1,2,0.000002178177259809493
beaver,1,1,1,0,2,0,0.000007180412633765468
beaver,1,1,1,0,2,1,0.000007180412633765468
beaver,1,1,1,0,2,2,0.000007180412633765468
beaver,1,1,1,1,0,0,5.17717754641523e-7
beaver,1,1,1,1,0,1,5.17717754641523e-7
beaver,1,1,1,1,0,2,5.17717754641523e-7
beaver,1,1,1,1,1,0,0.000002178177259809493
beaver,1,1,1,1,1,1,0.000002178177259809493
beaver,1,1,1,1,1,2,0.000002178177259809493
beaver,1,1,1,1,2,0,0.000007180412633765468
beaver,1,1,1,1,2,1,0.000007180412633765468
beaver,1,1,1,1,2,2,0.000007180412633765468
beaver,1,1,1,2,0,0,5.17717754641523e-7
beaver,1,1,1,2,0,1,5.17717754641523e-7
beaver,1,1,1,2,0,2,5.17717754641523e-7
beaver,1,1,1,2,1,0,0.000002178177259809493
beaver,1,1,1,2,1,1,0.000002178177259809493
beaver,1,1,1,2,1,2,0.000002178177259809493
beaver,1,1,1,2,2,0,0.000007180412633765468
beaver,1,1,1,2,2,1,0.000007180412633765468
beaver,1,1,1,2,2,2,0.000007180412633765468
beaver,1,1,2,0,0,0,5.17717754641523e-7
beaver,1,1,2,0,0,1,5.17717754641523e-7
beaver,1,1,2,0,0,2,5.17717754641523e-7
beaver,1,1,2,0,1,0,0.000002178177259809493
beaver,1,1,2,0,1,1,0.000002178177259809493
beaver,1,1,2,0,1,2,0.000002178177259809493
beaver,1,1,2,0,2,0,0.000007180412633765468
beaver,1,1,2,0,2,1,0.000007180412633765468
beaver,1,1,2,0,2,2,0.000007180412633765468
beaver,1,1,2,1,0,0,5.17717754641523e-7
beaver,1,1,2,1,0,1,5.17717754641523e-7
beaver,1,1,2,1,0,2,5.17717754641523e-7
beaver,1,1,2,1,1,0,0.000002178177259809493
beaver,1,1,2,1,1,1,0.000002178177259809493
beaver,1,1,2,1,1,2,0.000002178177259809493
beaver,1,1,2,1,2,0,0.000007180412633765468
beaver,1,1,2,1,2,1,0.000007180412633765468
beaver,1,1,2,1,2,2,0.000007180412633765468
beaver,1,1,2,2,0,0,5.17717754641523e-7
beaver,1,1,2,2,0,1,5.17717754641523e-7
beaver,1,1,2,2,0,2,5.17717754641523e-7
beaver,1,1,2,2,1,0,0.000002178177259809493
beaver,1,1,2,2,1,1,0.000002178177259809493
beaver,1,1,2,2,1,2,0.000002178177259809493
beaver,1,1,2,2,2,0,0.000007180412633765468
beaver,1,1,2,2,2,1,0.000007180412633765468
beaver,1,1,2,2,2,2,0.000007180412633765468
beaver,1,2,0,0,0,0,9.513647178490254e-7
beaver,1,2,0,0,0,1,9.513647178490254e-7
beaver,1,2,0,0,0,2,9.513647178490254e-7
beaver,1,2,0,0,1,0,0.0000041118912110480775
beaver,1,2,0,0,1,1,0.0000041118912110480775
beaver,1,2,0,0,1,2,0.0000041118912110480775
beaver,1,2,0,0,2,0,0.000012937204522579606
beaver,1,2,0,0,2,1,0.000012937204522579606
beaver,1,2,0,0,2,2,0.000012937204522579606
beaver,1,2,0,1,0,0,9.513647178490254e-7
beaver,1,2,0,1,0,1,9.513647178490254e-7
beaver,1,2,0,1,0,2,9.513647178490254e-7
beaver,1,2,0,1,1,0,0.0000041118912110480775
beaver,1,2,0,1,1,1,0.0000041118912110480775
beaver,1,2,0,1,1,2,0.0000041118912110480775
beaver,1,2,0,1,2,0,0.000012937204522579606
beaver,1,2,0,1,2,1,0.000012937204522579606
beaver,1,2,0,1,2,2,0.000012937204522579606
beaver,1,2,0,2,0,0,9.513647178490254e-7
beaver,1,2,0,2,0,1,9.513647178490254e-7
beaver,1,2,0,2,0,2,9.513647178490254e-7
beaver,1,2,0,2,1,0,0.0000041118912110480775
beaver,1,2,0,2,1,1,0.0000041118912110480775
beaver,1,2,0,2,1,2,0.0000041118912110480775
beaver,1,2,0,2,2,0,0.000012937204522579606
beaver,1,2,0,2,2,1,0.000012937204522579606
beaver,1,2,0,2,2,2,0.000012937204522579606
beaver,1,2,1,0,0,0,9.513647178490254e-7
beaver,1,2,1,0,0,1,9.513647178490254e-7
beaver,1,2,1,0,0,2,9.513647178490254e-7
beaver,1,2,1,0,1,0,0.0000041118912110480775
beaver,1,2,1,0,1,1,0.0000041118912110480775
beaver,1,2,1,0,1,2,0.0000041118912110480775
beaver,1,2,1,0,2,0,0.000012937204522579606
beaver,1,2,1,0,2,1,0.000012937204522579606
beaver,1,2,1,0,2,2,0.000012937204522579606
beaver,1,2,1,1,0,0,9.513647178490254e-7
beaver,1,2,1,1,0,1,9.513647178490254e-7
beaver,1,2,1,1,0,2,9.513647178490254e-7
beaver,1,2,1,1,1,0,0.0000041118912110480775
beaver,1,2,1,1,1,1,0.0000041118912110480775
beaver,1,2,1,1,1,2,0.0000041118912110480775
beaver,1,2,1,1,2,0,0.000012937204522579606
beaver,1,2,1,1,2,1,0.000012937204522579606
beaver,1,2,1,1,2,2,0.000012937204522579606
beaver,1,2,1,2,0,0,9.513647178490254e-7
beaver,1,2,1,2,0,1,9.513647178490254e-7
beaver,1,2,1,2,0,2,9.513647178490254e-7
beaver,1,2,1,2,1,0,0.0000041118912110480775
beaver,1,2,1,2,1,1,0.0000041118912110480775
beaver,1,2,1,2,1,2,0.0000041118912110480775
beaver,1,2,1,2,2,0,0.000012937204522579606
beaver,1,2,1,2,2,1,0.000012937204522579606
beaver,1,2,1,2,2,2,0.000012937204522579606
beaver,1,2,2,0,0,0,9.513647178490254e-7
beaver,1,2,2,0,0,1,9.513647178490254e-7
beaver,1,2,2,0,0,2,9.513647178490254e-7
beaver,1,2,2,0,1,0,0.0000041118912110480775
beaver,1,2,2,0,1,1,0.0000041118912110480775
beaver,1,2,2,0,1,2,0.0000041118912110480775
beaver,1,2,2,0,2,0,0.000012937204522579606
beaver,1,2,2,0,2,1,0.000012937204522579606
beaver,1,2,2,0,2,2,0.000012937204522579606
beaver,1,2,2,1,0,0,9.513647178490254e-7
beaver,1,2,2,1,0,1,9.513647178490254e-7
beaver,1,2,2,1,0,2,9.513647178490254e-7
beaver,1,2,2,1,1,0,0.0000041118912110480775
beaver,1,2,2,1,1,1,0.0000041118912110480775
beaver,1,2,2,1,1,2,0.0000041118912110480775
beaver,1,2,2,1,2,0,0.000012937204522579606
beaver,1,2,2,1,2,1,0.000012937204522579606
beaver,1,2,2,1,2,2,0.000012937204522579606
beaver,1,2,2,2,0,0,9.513647178490254e-7
beaver,1,2,2,2,0,1,9.513647178490254e-7
beaver,1,2,2,2,0,2,9.513647178490254e-7
beaver,1,2,2,2,1,0,0.0000041118912110480775
beaver,1,2,2,2,1,1,0.0000041118912110480775
beaver,1,2,2,2,1,2,0.0000041118912110480775
beaver,1,2,2,2,2,0,0.000012937204522579606
beaver,1,2,2,2,2,1,0.000012937204522579606
beaver,1,2,2,2,2,2,0.000012937204522579606
beaver,2,0,0,0,0,0,2.862806779055809e-7
beaver,2,0,0,0,0,1,2.862806779055809e-7
beaver,2,0,0,0,0,2,2.862806779055809e-7
beaver,2,0,0,0,1,0,0.0000011968825247289782
beaver,2,0,0,0,1,1,0.0000011968825247289782
beaver,2,0,0,0,1,2,0.0000011968825247289782
beaver,2,0,0,0,2,0,0.000003988396465191088
beaver,2,0,0,0,2,1,0.000003988396465191088
beaver,2,0,0,0,2,2,0.000003988396465191088
beaver,2,0,0,1,0,0,2.862806779055809e-7
beaver,2,0,0,1,0,1,2.862806779055809e-7
beaver,2,0,0,1,0,2,2.862806779055809e-7
beaver,2,0,0,1,1,0,0.0000011968825247289782
beaver,2,0,0,1,1,1,0.0000011968825247289782
beaver,2,0,0,1,1,2,0.0000011968825247289782
beaver,2,0,0,1,2,0,0.000003988396465191088
beaver,2,0,0,1,2,1,0.000003988396465191088
beaver,2,0,0,1,2,2,0.000003988396465191088
beaver,2,0,0,2,0,0,2.862806779055809e-7
beaver,2,0,0,2,0,1,2.862806779055809e-7
beaver,2,0,0,2,0,2,2.862806779055809e-7
beaver,2,0,0,2,1,0,0.0000011968825247289782
beaver,2,0,0,2,1,1,0.0000011968825247289782
beaver,2,0,0,2,1,2,0.0000011968825247289782
beaver,2,0,0,2,2,0,0.000003988396465191088
beaver,2,0,0,2,2,1,0.000003988396465191088
beaver,2,0,0,2,2,2,0.000003988396465191088
beaver,2,0,1,0,0,0,2.862806779055809e-7
beaver,2,0,1,0,0,1,2.862806779055809e-7
beaver,2,0,1,0,0,2,2.862806779055809e-7
beaver,2,0,1,0,1,0,0.0000011968825247289782
beaver,2,0,1,0,1,1,0.0000011968825247289782
beaver,2,0,1,0,1,2,0.0000011968825247289782
beaver,2,0,1,0,2,0,0.000003988396465191088
beaver,2,0,1,0,2,1,0.000003988396465191088
beaver,2,0,1,0,2,2,0.000003988396465191088
beaver,2,0,1,1,0,0,2.862806779055809e-7
beaver,2,0,1,1,0,1,2.862806779055809e-7
beaver,2,0,1,1,0,2,2.862806779055809e-7
beaver,2,0,1,1,1,0,0.0000011968825247289782
beaver,2,0,1,1,1,1,0.0000011968825247289782
beaver,2,0,1,1,1,2,0.0000011968825247289782
beaver,2,0,1,1,2,0,0.000003988396465191088
beaver,2,0,1,1,2,1,0.000003988396465191088
beaver,2,0,1,1,2,2,0.000003988396465191088
beaver,2,0,1,2,0,0,2.862806779055809e-7
beaver,2,0,1,2,0,1,2.862806779055809e-7
beaver,2,0,1,2,0,2,2.862806779055809e-7
beaver,2,0,1,2,1,0,0.0000011968825247289782
beaver,2,0,1,2,1,1,0.0000011968825247289782
beaver,2,0,1,2,1,2,0.0000011968825247289782
beaver,2,0,1,2,2,0,0.000003988396465191088
beaver,2,0,1,2,2,1,0.000003988396465191088
beaver,2,0,1,2,2,2,0.000003988396465191088
beaver,2,0,2,0,0,0,2.862806779055809e-7
beaver,2,0,2,0,0,1,2.862806779055809e-7
beaver,2,0,2,0,0,2,2.862806779055809e-7
beaver,2,0,2,0,1,0,0.0000011968825247289782
beaver,2,0,2,0,1,1,0.0000011968825247289782
beaver,2,0,2,0,1,2,0.0000011968825247289782
beaver,2,0,2,0,2,0,0.000003988396465191088
beaver,2,0,2,0,2,1,0.000003988396465191088
beaver,2,0,2,0,2,2,0.000003988396465191088
beaver,2,0,2,1,0,0,2.862806779055809e-7
beaver,2,0,2,1,0,1,2.862806779055809e-7
beaver,2,0,2,1,0,2,2.862806779055809e-7
beaver,2,0,2,1,1,0,0.0000011968825247289782
beaver,2,0,2,1,1,1,0.0000011968825247289782
beaver,2,0,2,1,1,2,0.0000011968825247289782
beaver,2,0,2,1,2,0,0.000003988396465191088
beaver,2,0,2,1,2,1,0.000003988396465191088
beaver,2,0,2,1,2,2,0.000003988396465191088
beaver,2,0,2,2,0,0,2.862806779055809e-7
beaver,2,0,2,2,0,1,2.862806779055809e-7
beaver,2,0,2,2,0,2,2.862806779055809e-7
beaver,2,0,2,2,1,0,0.0000011968825247289782
beaver,2,0,2,2,1,1,0.0000011968825247289782
beaver,2,0,2,2,1,2,0.0000011968825247289782
beaver,2,0,2,2,2,0,0.000003988396465191088
beaver,2,0,2,2,2,1,0.000003988396465191088
beaver,2,0,2,2,2,2,0.000003988396465191088
beaver,2,1,0,0,0,0,5.17717754641523e-7
beaver,2,1,0,0,0,1,5.17717754641523e-7
beaver,2,1,0,0,0,2,5.17717754641523e-7
beaver,2,1,0,0,1,0,0.000002178177259809493
beaver,2,1,0,0,1,1,0.000002178177259809493
beaver,2,1,0,0,1,2,0.000002178177259809493
beaver,2,1,0,0,2,0,0.000007180412633765468
beaver,2,1,0,0,2,1,0.000007180412633765468
beaver,2,1,0,0,2,2,0.000007180412633765468
beaver,2,1,0,1,0,0,5.17717754641523e-7
beaver,2,1,0,1,0,1,5.17717754641523e-7
beaver,2,1,0,1,0,2,5.17717754641523e-7
beaver,2,1,0,1,1,0,0.000002178177259809493
beaver,2,1,0,1,1,1,0.000002178177259809493
beaver,2,1,0,1,1,2,0.000002178177259809493
beaver,2,1,0,1,2,0,0.000007180412633765468
beaver,2,1,0,1,2,1,0.000007180412633765468
beaver,2,1,0,1,2,2,0.000007180412633765468
beaver,2,1,0,2,0,0,5.17717754641523e-7
beaver,2,1,0,2,0,1,5.17717754641523e-7
beaver,2,1,0,2,0,2,5.17717754641523e-7
beaver,2,1,0,2,1,0,0.000002178177259809493
beaver,2,1,0,2,1,1,0.000002178177259809493
beaver,2,1,0,2,1,2,0.000002178177259809493
beaver,2,1,0,2,2,0,0.000007180412633765468
beaver,2,1,0,2,2,1,0.000007180412633765468
beaver,2,1,0,2,2,2,0.000007180412633765468
beaver,2,1,1,0,0,0,5.17717754641523e-7
beaver,2,1,1,0,0,1,5.17717754641523e-7
beaver,2,1,1,0,0,2,5.17717754641523e-7
beaver,2,1,1,0,1,0,0.000002178177259809493
beaver,2,1,1,0,1,1,0.000002178177259809493
beaver,2,1,1,0,1,2,0.000002178177259809493
beaver,2,1,1,0,2,0,0.000007180412633765468
beaver,2,1,1,0,2,1,0.000007180412633765468
beaver,2,1,1,0,2,2,0.000007180412633765468
beaver,2,1,1,1,0,0,5.17717754641523e-7
beaver,2,1,1,1,0,1,5.17717754641523e-7
beaver,2,1,1,1,0,2,5.17717754641523e-7
beaver,2,1,1,1,1,0,0.000002178177259809493
beaver,2,1,1,1,1,1,0.000002178177259809493
beaver,2,1,1,1,1,2,0.000002178177259809493
beaver,2,1,1,1,2,0,0.000007180412633765468
beaver,2,1,1,1,2,1,0.000007180412633765468
beaver,2,1,1,1,2,2,0.000007180412633765468
beaver,2,1,1,2,0,0,5.17717754641523e-7
beaver,2,1,1,2,0,1,5.17717754641523e-7
beaver,2,1,1,2,0,2,5.17717754641523e-7
beaver,2,1,1,2,1,0,0.000002178177259809493
beaver,2,1,1,2,1,1,0.000002178177259809493
beaver,2,1,1,2,1,2,0.000002178177259809493
beaver,2,1,1,2,2,0,0.000007180412633765468
beaver,2,1,1,2,2,1,0.000007180412633765468
beaver,2,1,1,2,2,2,0.000007180412633765468
beaver,2,1,2,0,0,0,5.17717754641523e-7
beaver,2,1,2,0,0,1,5.17717754641523e-7
beaver,2,1,2,0,0,2,5.17717754641523e-7
beaver,2,1,2,0,1,0,0.000002178177259809493
beaver,2,1,2,0,1,1,0.000002178177259809493
beaver,2,1,2,0,1,2,0.000002178177259809493
beaver,2,1,2,0,2,0,0.000007180412633765468
beaver,2,1,2,0,2,1,0.000007180412633765468
beaver,2,1,2,0,2,2,0.000007180412633765468
beaver,2,1,2,1,0,0,5.17717754641523e-7
beaver,2,1,2,1,0,1,5.17717754641523e-7
beaver,2,1,2,1,0,2,5.17717754641523e-7
beaver,2,1,2,1,1,0,0.000002178177259809493
beaver,2,1,2,1,1,1,0.000002178177259809493
beaver,2,1,2,1,1,2,0.000002178177259809493
beaver,2,1,2,1,2,0,0.000007180412633765468
beaver,2,1,2,1,2,1,0.000007180412633765468
beaver,2,1,2,1,2,2,0.000007180412633765468
beaver,2,1,2,2,0,0,5.17717754641523e-7
beaver,2,1,2,2,0,1,5.17717754641523e-7
beaver,2,1,2,2,0,2,5.17717754641523e-7
beaver,2,1,2,2,1,0,0.000002178177259809493
beaver,2,1,2,2,1,1,0.000002178177259809493
beaver,2,1,2,2,1,2,0.000002178177259809493
beaver,2,1,2,2,2,0,0.000007180412633765468
beaver,2,1,2,2,2,1,0.000007180412633765468
beaver,2,1,2,2,2,2,0.000007180412633765468
beaver,2,2,0,0,0,0,9.513647178490254e-7
beaver,2,2,0,0,0,1,9.513647178490254e-7
beaver,2,2,0,0,0,2,9.513647178490254e-7
beaver,2,2,0,0,1,0,0.0000041118912110480775
beaver,2,2,0,0,1,1,0.0000041118912110480775
beaver,2,2,0,0,1,2,0.0000041118912110480775
beaver,2,2,0,0,2,0,0.000012937204522579606
beaver,2,2,0,0,2,1,0.000012937204522579606
beaver,2,2,0,0,2,2,0.000012937204522579606
beaver,2,2,0,1,0,0,9.513647178490254e-7
beaver,2,2,0,1,0,1,9.513647178490254e-7
beaver,2,2,0,1,0,2,9.513647178490254e-7
beaver,2,2,0,1,1,0,0.0000041118912110480775
beaver,2,2,0,1,1,1,0.0000041118912110480775
beaver,2,2,0,1,1,2,0.0000041118912110480775
beaver,2,2,0,1,2,0,0.000012937204522579606
beaver,2,2,0,1,2,1,0.000012937204522579606
beaver,2,2,0,1,2,2,0.000012937204522579606
beaver,2,2,0,2,0,0,9.513647178490254e-7
beaver,2,2,0,2,0,1,9.513647178490254e-7
beaver,2,2,0,2,0,2,9.513647178490254e-7
beaver,2,2,0,2,1,0,0.0000041118912110480775
beaver,2,2,0,2,1,1,0.0000041118912110480775
beaver,2,2,0,2,1,2,0.0000041118912110480775
beaver,2,2,0,2,2,0,0.000012937204522579606
beaver,2,2,0,2,2,1,0.000012937204522579606
beaver,2,2,0,2,2,2,0.000012937204522579606
beaver,2,2,1,0,0,0,9.513647178490254e-7
beaver,2,2,1,0,0,1,9.513647178490254e-7
beaver,2,2,1,0,0,2,9.513647178490254e-7
beaver,2,2,1,0,1,0,0.0000041118912110480775
beaver,2,2,1,0,1,1,0.0000041118912110480775
beaver,2,2,1,0,1,2,0.0000041118912110480775
beaver,2,2,1,0,2,0,0.000012937204522579606
beaver,2,2,1,0,2,1,0.000012937204522579606
beaver,2,2,1,0,2,2,0.000012937204522579606
beaver,2,2,1,1,0,0,9.513647178490254e-7
beaver,2,2,1,1,0,1,9.513647178490254e-7
beaver,2,2,1,1,0,2,9.513647178490254e-7
beaver,2,2,1,1,1,0,0.0000041118912110480775
beaver,2,2,1,1,1,1,0.0000041118912110480775
beaver,2,2,1,1,1,2,0.0000041118912110480775
beaver,2,2,1,1,2,0,0.000012937204522579606
beaver,2,2,1,1,2,1,0.000012937204522579606
beaver,2,2,1,1,2,2,0.000012937204522579606
beaver,2,2,1,2,0,0,9.513647178490254e-7
beaver,2,2,1,2,0,1,9.513647178490254e-7
beaver,2,2,1,2,0,2,9.513647178490254e-7
beaver,2,2,1,2,1,0,0.0000041118912110480775
beaver,2,2,1,2,1,1,0.0000041118912110480775
beaver,2,2,1,2,1,2,0.0000041118912110480775
beaver,2,2,1,2,2,0,0.000012937204522579606
beaver,2,2,1,2,2,1,0.000012937204522579606
beaver,2,2,1,2,2,2,0.000012937204522579606
beaver,2,2,2,0,0,0,9.513647178490254e-7
beaver,2,2,2,0,0,1,9.513647178490254e-7
beaver,2,2,2,0,0,2,9.513647178490254e-7
beaver,2,2,2,0,1,0,0.0000041118912110480775
beaver,2,2,2,0,1,1,0.0000041118912110480775
beaver,2,2,2,0,1,2,0.0000041118912110480775
beaver,2,2,2,0,2,0,0.000012937204522579606
beaver,2,2,2,0,2,1,0.000012937204522579606
beaver,2,2,2,0,2,2,0.000012937204522579606
beaver,2,2,2,1,0,0,9.513647178490254e-7
beaver,2,2,2,1,0,1,9.513647178490254e-7
beaver,2,2,2,1,0,2,9.513647178490254e-7
beaver,2,2,2,1,1,0,0.0000041118912110480775
beaver,2,2,2,1,1,1,0.0000041118912110480775
beaver,2,2,2,1,1,2,0.0000041118912110480775
beaver,2,2,2,1,2,0,0.000012937204522579606
beaver,2,2,2,1,2,1,0.000012937204522579606
beaver,2,2,2,1,2,2,0.000012937204522579606
beaver,2,2,2,2,0,0,9.513647178490254e-7
beaver,2,2,2,2,0,1,9.513647178490254e-7
beaver,2,2,2,2,0,2,9.513647178490254e-7
beaver,2,2,2,2,1,0,0.0000041118912110480775
beaver,2,2,2,2,1,1,0.0000041118912110480775
beaver,2,2,2,2,1,2,0.0000041118912110480775
beaver,2,2,2,2,2,0,0.000012937204522579606
beaver,2,2,2,2,2,1,0.000012937204522579606
beaver,2,2,2,2,2,2,0.000012937204522579606
mouse,0,0,0,0,0,0,7.157016947639553e-7
mouse,0,0,0,0,0,1,7.157016947639553e-7
mouse,0,0,0,0,0,2,7.157016947639553e-7
mouse,0,0,0,0,1,0,5.984412623644921e-7
mouse,0,0,0,0,1,1,5.984412623644921e-7
mouse,0,0,0,0,1,2,5.984412623644921e-7
mouse,0,0,0,0,2,0,0.000013294654883970295
mouse,0,0,0,0,2,1,0.000013294654883970295
mouse,0,0,0,0,2,2,0.000013294654883970295
mouse,0,0,0,1,0,0,7.157016947639553e-7
mouse,0,0,0,1,0,1,7.157016947639553e-7
mouse,0,0,0,1,0,2,7.157016947639553e-7
mouse,0,0,0,1,1,0,5.984412623644921e-7
mouse,0,0,0,1,1,1,5.984412623644921e-7
mouse,0,0,0,1,1,2,5.984412623644921e-7
mouse,0,0,0,1,2,0,0.000013294654883970295
mouse,0,0,0,1,2,1,0.000013294654883970295
mouse,0,0,0,1,2,2,0.000013294654883970295
mouse,0,0,0,2,0,0,7.157016947639553e-7
mouse,0,0,0,2,0,1,7.157016947639553e-7
mouse,0,0,0,2,0,2,7.157016947639553e-7
mouse,0,0,0,2,1,0,5.984412623644921e-7
mouse,0,0,0,2,1,1,5.984412623644921e-7
mouse,0,0,0,2,1,2,5.984412623644921e-7
mouse,0,0,0,2,2,0,0.000013294654883970295
mouse,0,0,0,2,2,1,0.000013294654883970295
mouse,0,0,0,2,2,2,0.000013294654883970295
mouse,0,0,1,0,0,0,7.157016947639553e-7
mouse,0,0,1,0,0,1,7.157016947639553e-7
mouse,0,0,1,0,0,2,7.157016947639553e-7
mouse,0,0,1,0,1,0,5.984412623644921e-7
mouse,0,0,1,0,1,1,5.984412623644921e-7
mouse,0,0,1,0,1,2,5.984412623644921e-7
mouse,0,0,1,0,2,0,0.000013294654883970295
mouse,0,0,1,0,2,1,0.000013294654883970295
mouse,0,0,1,0,2,2,0.000013294654883970295
mouse,0,0,1,1,0,0,7.157016947639553e-7
mouse,0,0,1,1,0,1,7.157016947639553e-7
mouse,0,0,1,1,0,2,7.157016947639553e-7
mouse,0,0,1,1,1,0,5.984412623644921e-7
mouse,0,0,1,1,1,1,5.984412623644921e-7
mouse,0,0,1,1,1,2,5.984412623644921e-7
mouse,0,0,1,1,2,0,0.000013294654883970295
mouse,0,0,1,1,2,1,0.000013294654883970295
mouse,0,0,1,1,2,2,0.000013294654883970295
mouse,0,0,1,2,0,0,7.157016947639553e-7
mouse,0,0,1,2,0,1,7.157016947639553e-7
mouse,0,0,1,2,0,2,7.157016947639553e-7
mouse,0,0,1,2,1,0,5.984412623644921e-7
mouse,0,0,1,2,1,1,5.984412623644921e-7
mouse,0,0,1,2,1,2,5.984412623644921e-7
mouse,0,0,1,2,2,0,0.000013294654883970295
mouse,0,0,1,2,2,1,0.000013294654883970295
mouse,0,0,1,2,2,2,0.000013294654883970295
mouse,0,0,2,0,0,0,7.157016947639553e-7
mouse,0,0,2,0,0,1,7.157016947639553e-7
mouse,0,0,2,0,0,2,7.157016947639553e-7
mouse,0,0,2,0,1,0,5.984412623644921e-7
mouse,0,0,2,0,1,1,5.984412623644921e-7
mouse,0,0,2,0,1,2,5.984412623644921e-7
mouse,0,0,2,0,2,0,0.000013294654883970295
mouse,0,0,2,0,2,1,0.000013294654883970295
mouse,0,0,2,0,2,2,0.000013294654883970295
mouse,0,0,2,1,0,0,7.157016947639553e-7
mouse,0,0,2,1,0,1,7.157016947639553e-7
mouse,0,0,2,1,0,2,7.157016947639553e-7
mouse,0,0,2,1,1,0,5.984412623644921e-7
mouse,0,0,2,1,1,1,5.984412623644921e-7
mouse,0,0,2,1,1,2,5.984412623644921e-7
mouse,0,0,2,1,2,0,0.000013294654883970295
mouse,0,0,2,1,2,1,0.000013294654883970295
mouse,0,0,2,1,2,2,0.000013294654883970295
mouse,0,0,2,2,0,0,7.157016947639553e-7
mouse,0,0,2,2,0,1,7.157016947639553e-7
mouse,0,0,2,2,0,2,7.157016947639553e-7
mouse,0,0,2,2,1,0,5.984412623644921e-7
mouse,0,0,2,2,1,1,5.984412623644921e-7
mouse,0,0,2,2,1,2,5.984412623644921e-7
mouse,0,0,2,2,2,0,0.000013294654883970295
mouse,0,0,2,2,2,1,0.000013294654883970295
mouse,0,0,2,2,2,2,0.000013294654883970295
mouse,0,1,0,0,0,0,5.17717754641523e-7
mouse,0,1,0,0,0,1,5.17717754641523e-7
mouse,0,1,0,0,0,2,5.17717754641523e-7
mouse,0,1,0,0,1,0,4.3563545196189894e-7
mouse,0,1,0,0,1,1,4.3563545196189894e-7
mouse,0,1,0,0,1,2,4.3563545196189894e-7
mouse,0,1,0,0,2,0,0.00000957388351168728
mouse,0,1,0,0,2,1,0.00000957388351168728
mouse,0,1,0,0,2,2,0.00000957388351168728
mouse,0,1,0,1,0,0,5.17717754641523e-7
mouse,0,1,0,1,0,1,5.17717754641523e-7
mouse,0,1,0,1,0,2,5.17717754641523e-7
mouse,0,1,0,1,1,0,4.3563545196189894e-7
mouse,0,1,0,1,1,1,4.3563545196189894e-7
mouse,0,1,0,1,1,2,4.3563545196189894e-7
mouse,0,1,0,1,2,0,0.00000957388351168728
mouse,0,1,0,1,2,1,0.00000957388351168728
mouse,0,1,0,1,2,2,0.00000957388351168728
mouse,0,1,0,2,0,0,5.17717754641523e-7
mouse,0,1,0,2,0,1,5.17717754641523e-7
mouse,0,1,0,2,0,2,5.17717754641523e-7
mouse,0,1,0,2,1,0,4.3563545196189894e-7
mouse,0,1,0,2,1,1,4.3563545196189894e-7
mouse,0,1,0,2,1,2,4.3563545196189894e-7
mouse,0,1,0,2,2,0,0.00000957388351168728
mouse,0,1,0,2,2,1,0.00000957388351168728
mouse,0,1,0,2,2,2,0.00000957388351168728
mouse,0,1,1,0,0,0,5.17717754641523e-7
mouse,0,1,1,0,0,1,5.17717754641523e-7
mouse,0,1,1,0,0,2,5.17717754641523e-7
mouse,0,1,1,0,1,0,4.3563545196189894e-7
mouse,0,1,1,0,1,1,4.3563545196189894e-7
mouse,0,1,1,0,1,2,4.3563545196189894e-7
mouse,0,1,1,0,2,0,0.00000957388351168728
mouse,0,1,1,0,2,1,0.00000957388351168728
mouse,0,1,1,0,2,2,0.00000957388351168728
mouse,0,1,1,1,0,0,5.17717754641523e-7
mouse,0,1,1,1,0,1,5.17717754641523e-7
mouse,0,1,1,1,0,2,5.17717754641523e-7
mouse,0,1,1,1,1,0,4.3563545196189894e-7
mouse,0,1,1,1,1,1,4.3563545196189894e-7
mouse,0,1,1,1,1,2,4.3563545196189894e-7
mouse,0,1,1,1,2,0,0.00000957388351168728
mouse,0,1,1,1,2,1,0.00000957388351168728
mouse,0,1,1,1,2,2,0.00000957388351168728
mouse,0,1,1,2,0,0,5.17717754641523e-7
mouse,0,1,1,2,0,1,5.17717754641523e-7
mouse,0,1,1,2,0,2,5.17717754641523e-7
mouse,0,1,1,2,1,0,4.3563545196189894e-7
mouse,0,1,1,2,1,1,4.3563545196189894e-7
mouse,0,1,1,2,1,2,4.3563545196189894e-7
mouse,0,1,1,2,2,0,0.00000957388351168728
mouse,0,1,1,2,2,1,0.00000957388351168728
mouse,0,1,1,2,2,2,0.00000957388351168728
mouse,0,1,2,0,0,0,5.17717754641523e-7
mouse,0,1,2,0,0,1,5.17717754641523e-7
mouse,0,1,2,0,0,2,5.17717754641523e-7
mouse,0,1,2,0,1,0,4.3563545196189894e-7
mouse,0,1,2,0,1,1,4.3563545196189894e-7
mouse,0,1,2,0,1,2,4.3563545196189894e-7
mouse,0,1,2,0,2,0,0.00000957388351168728
mouse,0,1,2,0,2,1,0.00000957388351168728
mouse,0,1,2,0,2,2,0.00000957388351168728
mouse,0,1,2,1,0,0,5.17717754641523e-7
mouse,0,1,2,1,0,1,5.17717754641523e-7
mouse,0,1,2,1,0,2,5.17717754641523e-7
mouse,0,1,2,1,1,0,4.3563545196189894e-7
mouse,0,1,2,1,1,1,4.3563545196189894e-7
mouse,0,1,2,1,1,2,4.3563545196189894e-7
