workerID,gender,age,income,language,order,item,dimension,bin,prior
9,F,25,4,English,6,woman,weight,180,0.135869565217
9,F,25,4,English,6,woman,weight,200,0.134057971014
9,F,25,4,English,6,woman,weight,220,0.0797101449275
9,F,25,4,English,6,woman,weight,10000,0.0
9,F,25,4,English,7,woman,height,0,0.0
9,F,25,4,English,7,woman,height,0.5,0.0350404312668
9,F,25,4,English,7,woman,height,4,0.0350404312668
9,F,25,4,English,7,woman,height,4.5,0.142857142857
9,F,25,4,English,7,woman,height,5,0.234501347709
9,F,25,4,English,7,woman,height,5.5,0.22102425876
9,F,25,4,English,7,woman,height,6,0.207547169811
9,F,25,4,English,7,woman,height,6.5,0.118598382749
9,F,25,4,English,7,woman,height,7,0.00269541778976
9,F,25,4,English,7,woman,height,15,0.00269541778976
9,F,25,4,English,8,cheetah,speed,0,0.063829787234
9,F,25,4,English,8,cheetah,speed,1,0.106382978723
9,F,25,4,English,8,cheetah,speed,5,0.106382978723
9,F,25,4,English,8,cheetah,speed,10,0.106382978723
9,F,25,4,English,8,cheetah,speed,12,0.105319148936
9,F,25,4,English,8,cheetah,speed,14,0.106382978723
9,F,25,4,English,8,cheetah,speed,16,0.106382978723
9,F,25,4,English,8,cheetah,speed,18,0.106382978723
9,F,25,4,English,8,cheetah,speed,20,0.0989361702128
9,F,25,4,English,8,cheetah,speed,60,0.0936170212766
9,F,25,4,English,9,man,height,0,0.011961722488
9,F,25,4,English,9,man,height,0.5,0.0526315789474
9,F,25,4,English,9,man,height,4,0.0526315789474
9,F,25,4,English,9,man,height,4.5,0.0909090909091
9,F,25,4,English,9,man,height,5,0.162679425837
9,F,25,4,English,9,man,height,5.5,0.224880382775
9,F,25,4,English,9,man,height,6,0.212918660287
9,F,25,4,English,9,man,height,6.5,0.16028708134
9,F,25,4,English,9,man,height,7,0.0263157894737
9,F,25,4,English,9,man,height,15,0.00478468899522
9,F,25,4,English,10,bird,weight,0,0.803738317757
9,F,25,4,English,10,bird,weight,10,0.0747663551402
9,F,25,4,English,10,bird,weight,100,0.0373831775701
9,F,25,4,English,10,bird,weight,120,0.0373831775701
9,F,25,4,English,10,bird,weight,140,0.00934579439252
9,F,25,4,English,10,bird,weight,160,0.00934579439252
9,F,25,4,English,10,bird,weight,180,0.00934579439252
9,F,25,4,English,10,bird,weight,200,0.00934579439252
9,F,25,4,English,10,bird,weight,220,0.0
9,F,25,4,English,10,bird,weight,10000,0.00934579439252
9,F,25,4,English,11,turtle,speed,0,0.688524590164
9,F,25,4,English,11,turtle,speed,1,0.27868852459
9,F,25,4,English,11,turtle,speed,5,0.0
9,F,25,4,English,11,turtle,speed,10,0.00819672131148
9,F,25,4,English,11,turtle,speed,12,0.0
9,F,25,4,English,11,turtle,speed,14,0.00819672131148
9,F,25,4,English,11,turtle,speed,16,0.0
9,F,25,4,English,11,turtle,speed,18,0.00819672131148
9,F,25,4,English,11,turtle,speed,20,0.0
9,F,25,4,English,11,turtle,speed,60,0.00819672131148
9,F,25,4,English,12,man,speed,0,0.194029850746
9,F,25,4,English,12,man,speed,1,0.185501066098
9,F,25,4,English,12,man,speed,5,0.164179104478
9,F,25,4,English,12,man,speed,10,0.147121535181
9,F,25,4,English,12,man,speed,12,0.127931769723
9,F,25,4,English,12,man,speed,14,0.0831556503198
9,F,25,4,English,12,man,speed,16,0.0575692963753
9,F,25,4,English,12,man,speed,18,0.0341151385928
9,F,25,4,English,12,man,speed,20,0.00639658848614
9,F,25,4,English,12,man,speed,60,0.0
10,F,45,4,English,1,woman,speed,0,0.271002710027
10,F,45,4,English,1,woman,speed,1,0.271002710027
10,F,45,4,English,1,woman,speed,5,0.271002710027
10,F,45,4,English,1,woman,speed,10,0.0975609756098
10,F,45,4,English,1,woman,speed,12,0.0487804878049
10,F,45,4,English,1,woman,speed,14,0.0271002710027
10,F,45,4,English,1,woman,speed,16,0.0135501355014
10,F,45,4,English,1,woman,speed,18,0.0
10,F,45,4,English,1,woman,speed,20,0.0
10,F,45,4,English,1,woman,speed,60,0.0
10,F,45,4,English,2,man,height,0,0.0
10,F,45,4,English,2,man,height,0.5,0.0577777777778
10,F,45,4,English,2,man,height,4,0.104444444444
10,F,45,4,English,2,man,height,4.5,0.137777777778
10,F,45,4,English,2,man,height,5,0.177777777778
10,F,45,4,English,2,man,height,5.5,0.215555555556
10,F,45,4,English,2,man,height,6,0.18
10,F,45,4,English,2,man,height,6.5,0.102222222222
10,F,45,4,English,2,man,height,7,0.0244444444444
10,F,45,4,English,2,man,height,15,0.0
10,F,45,4,English,3,woman,weight,0,0.0
10,F,45,4,English,3,woman,weight,10,0.0506993006993
10,F,45,4,English,3,woman,weight,100,0.0944055944056
10,F,45,4,English,3,woman,weight,120,0.132867132867
10,F,45,4,English,3,woman,weight,140,0.157342657343
10,F,45,4,English,3,woman,weight,160,0.174825174825
10,F,45,4,English,3,woman,weight,180,0.157342657343
10,F,45,4,English,3,woman,weight,200,0.136363636364
10,F,45,4,English,3,woman,weight,220,0.0961538461538
10,F,45,4,English,3,woman,weight,10000,0.0
10,F,45,4,English,4,bird,weight,0,0.606060606061
10,F,45,4,English,4,bird,weight,10,0.133333333333
10,F,45,4,English,4,bird,weight,100,0.0727272727273
10,F,45,4,English,4,bird,weight,120,0.0666666666667
10,F,45,4,English,4,bird,weight,140,0.0606060606061
10,F,45,4,English,4,bird,weight,160,0.0606060606061
10,F,45,4,English,4,bird,weight,180,0.0
10,F,45,4,English,4,bird,weight,200,0.0
10,F,45,4,English,4,bird,weight,220,0.0
10,F,45,4,English,4,bird,weight,10000,0.0
10,F,45,4,English,5,man,weight,0,0.0
10,F,45,4,English,5,man,weight,10,0.0
10,F,45,4,English,5,man,weight,100,0.0267379679144
10,F,45,4,English,5,man,weight,120,0.0534759358289
10,F,45,4,English,5,man,weight,140,0.131016042781
10,F,45,4,English,5,man,weight,160,0.173796791444
10,F,45,4,English,5,man,weight,180,0.235294117647
10,F,45,4,English,5,man,weight,200,0.208556149733
10,F,45,4,English,5,man,weight,220,0.171122994652
10,F,45,4,English,5,man,weight,10000,0.0
10,F,45,4,English,6,giraffe,height,0,0.0
10,F,45,4,English,6,giraffe,height,0.5,0.0
10,F,45,4,English,6,giraffe,height,4,0.0
10,F,45,4,English,6,giraffe,height,4.5,0.0
10,F,45,4,English,6,giraffe,height,5,0.0
10,F,45,4,English,6,giraffe,height,5.5,0.0805084745763
10,F,45,4,English,6,giraffe,height,6,0.10593220339
10,F,45,4,English,6,giraffe,height,6.5,0.118644067797
10,F,45,4,English,6,giraffe,height,7,0.271186440678
10,F,45,4,English,6,giraffe,height,15,0.423728813559
10,F,45,4,English,7,man,speed,0,0.207039337474
10,F,45,4,English,7,man,speed,1,0.207039337474
10,F,45,4,English,7,man,speed,5,0.207039337474
10,F,45,4,English,7,man,speed,10,0.165631469979
10,F,45,4,English,7,man,speed,12,0.113871635611
10,F,45,4,English,7,man,speed,14,0.0662525879917
10,F,45,4,English,7,man,speed,16,0.0227743271222
10,F,45,4,English,7,man,speed,18,0.0103519668737
10,F,45,4,English,7,man,speed,20,0.0
10,F,45,4,English,7,man,speed,60,0.0
10,F,45,4,English,8,elephant,weight,0,0.0
10,F,45,4,English,8,elephant,weight,10,0.0
10,F,45,4,English,8,elephant,weight,100,0.0
10,F,45,4,English,8,elephant,weight,120,0.02
10,F,45,4,English,8,elephant,weight,140,0.0
10,F,45,4,English,8,elephant,weight,160,0.0
10,F,45,4,English,8,elephant,weight,180,0.0
10,F,45,4,English,8,elephant,weight,200,0.0
10,F,45,4,English,8,elephant,weight,220,0.89
10,F,45,4,English,8,elephant,weight,10000,0.09
10,F,45,4,English,9,woman,height,0,0.0
10,F,45,4,English,9,woman,height,0.5,0.0654205607477
10,F,45,4,English,9,woman,height,4,0.109034267913
10,F,45,4,English,9,woman,height,4.5,0.165109034268
10,F,45,4,English,9,woman,height,5,0.274143302181
10,F,45,4,English,9,woman,height,5.5,0.274143302181
10,F,45,4,English,9,woman,height,6,0.0778816199377
10,F,45,4,English,9,woman,height,6.5,0.0218068535826
10,F,45,4,English,9,woman,height,7,0.01246105919
10,F,45,4,English,9,woman,height,15,0.0
10,F,45,4,English,10,cheetah,speed,0,0.11013215859
10,F,45,4,English,10,cheetah,speed,1,0.11013215859
10,F,45,4,English,10,cheetah,speed,5,0.11013215859
10,F,45,4,English,10,cheetah,speed,10,0.11013215859
10,F,45,4,English,10,cheetah,speed,12,0.11013215859
10,F,45,4,English,10,cheetah,speed,14,0.11013215859
10,F,45,4,English,10,cheetah,speed,16,0.11013215859
10,F,45,4,English,10,cheetah,speed,18,0.11013215859
10,F,45,4,English,10,cheetah,speed,20,0.11013215859
10,F,45,4,English,10,cheetah,speed,60,0.00881057268722
10,F,45,4,English,11,turtle,speed,0,0.326797385621
10,F,45,4,English,11,turtle,speed,1,0.326797385621
10,F,45,4,English,11,turtle,speed,5,0.326797385621
10,F,45,4,English,11,turtle,speed,10,0.0196078431373
10,F,45,4,English,11,turtle,speed,12,0.0
10,F,45,4,English,11,turtle,speed,14,0.0
10,F,45,4,English,11,turtle,speed,16,0.0
10,F,45,4,English,11,turtle,speed,18,0.0
10,F,45,4,English,11,turtle,speed,20,0.0
10,F,45,4,English,11,turtle,speed,60,0.0
10,F,45,4,English,12,hamster,height,0,1.0
10,F,45,4,English,12,hamster,height,0.5,0.0
10,F,45,4,English,12,hamster,height,4,0.0
10,F,45,4,English,12,hamster,height,4.5,0.0
10,F,45,4,English,12,hamster,height,5,0.0
10,F,45,4,English,12,hamster,height,5.5,0.0
10,F,45,4,English,12,hamster,height,6,0.0
10,F,45,4,English,12,hamster,height,6.5,0.0
10,F,45,4,English,12,hamster,height,7,0.0
10,F,45,4,English,12,hamster,height,15,0.0
11,M,45,4,English,1,cheetah,speed,0,0.105485232068
11,M,45,4,English,1,cheetah,speed,1,0.105485232068
11,M,45,4,English,1,cheetah,speed,5,0.105485232068
11,M,45,4,English,1,cheetah,speed,10,0.105485232068
11,M,45,4,English,1,cheetah,speed,12,0.105485232068
11,M,45,4,English,1,cheetah,speed,14,0.105485232068
11,M,45,4,English,1,cheetah,speed,16,0.105485232068
11,M,45,4,English,1,cheetah,speed,18,0.104430379747
11,M,45,4,English,1,cheetah,speed,20,0.105485232068
11,M,45,4,English,1,cheetah,speed,60,0.0516877637131
11,M,45,4,English,2,woman,weight,0,0.0
11,M,45,4,English,2,woman,weight,10,0.00309119010819
11,M,45,4,English,2,woman,weight,100,0.15455950541
11,M,45,4,English,2,woman,weight,120,0.15455950541
11,M,45,4,English,2,woman,weight,140,0.15455950541
11,M,45,4,English,2,woman,weight,160,0.15455950541
11,M,45,4,English,2,woman,weight,180,0.15455950541
11,M,45,4,English,2,woman,weight,200,0.151468315301
11,M,45,4,English,2,woman,weight,220,0.0726429675425
11,M,45,4,English,2,woman,weight,10000,0.0
11,M,45,4,English,3,man,weight,0,0.0
11,M,45,4,English,3,man,weight,10,0.0
11,M,45,4,English,3,man,weight,100,0.0377019748654
11,M,45,4,English,3,man,weight,120,0.179533213645
11,M,45,4,English,3,man,weight,140,0.179533213645
11,M,45,4,English,3,man,weight,160,0.179533213645
11,M,45,4,English,3,man,weight,180,0.179533213645
11,M,45,4,English,3,man,weight,200,0.179533213645
11,M,45,4,English,3,man,weight,220,0.064631956912
11,M,45,4,English,3,man,weight,10000,0.0
11,M,45,4,English,4,hamster,height,0,0.943396226415
11,M,45,4,English,4,hamster,height,0.5,0.0188679245283
11,M,45,4,English,4,hamster,height,4,0.0
11,M,45,4,English,4,hamster,height,4.5,0.0
11,M,45,4,English,4,hamster,height,5,0.0188679245283
11,M,45,4,English,4,hamster,height,5.5,0.0
11,M,45,4,English,4,hamster,height,6,0.0
11,M,45,4,English,4,hamster,height,6.5,0.0188679245283
11,M,45,4,English,4,hamster,height,7,0.0
11,M,45,4,English,4,hamster,height,15,0.0
11,M,45,4,English,5,bird,weight,0,0.990099009901
11,M,45,4,English,5,bird,weight,10,0.0
11,M,45,4,English,5,bird,weight,100,0.0
11,M,45,4,English,5,bird,weight,120,0.0
11,M,45,4,English,5,bird,weight,140,0.0
11,M,45,4,English,5,bird,weight,160,0.0
11,M,45,4,English,5,bird,weight,180,0.0
11,M,45,4,English,5,bird,weight,200,0.0
11,M,45,4,English,5,bird,weight,220,0.0
11,M,45,4,English,5,bird,weight,10000,0.00990099009901
11,M,45,4,English,6,elephant,weight,0,0.0
11,M,45,4,English,6,elephant,weight,10,0.0
11,M,45,4,English,6,elephant,weight,100,0.0
11,M,45,4,English,6,elephant,weight,120,0.0
11,M,45,4,English,6,elephant,weight,140,0.0
11,M,45,4,English,6,elephant,weight,160,0.0
11,M,45,4,English,6,elephant,weight,180,0.0
11,M,45,4,English,6,elephant,weight,200,0.0
11,M,45,4,English,6,elephant,weight,220,0.476439790576
11,M,45,4,English,6,elephant,weight,10000,0.523560209424
11,M,45,4,English,7,turtle,speed,0,0.952380952381
11,M,45,4,English,7,turtle,speed,1,0.047619047619
11,M,45,4,English,7,turtle,speed,5,0.0
11,M,45,4,English,7,turtle,speed,10,0.0
11,M,45,4,English,7,turtle,speed,12,0.0
11,M,45,4,English,7,turtle,speed,14,0.0
11,M,45,4,English,7,turtle,speed,16,0.0
11,M,45,4,English,7,turtle,speed,18,0.0
11,M,45,4,English,7,turtle,speed,20,0.0
11,M,45,4,English,7,turtle,speed,60,0.0
11,M,45,4,English,8,man,speed,0,0.289855072464
11,M,45,4,English,8,man,speed,1,0.289855072464
11,M,45,4,English,8,man,speed,5,0.289855072464
11,M,45,4,English,8,man,speed,10,0.130434782609
11,M,45,4,English,8,man,speed,12,0.0
11,M,45,4,English,8,man,speed,14,0.0
11,M,45,4,English,8,man,speed,16,0.0
11,M,45,4,English,8,man,speed,18,0.0
11,M,45,4,English,8,man,speed,20,0.0
11,M,45,4,English,8,man,speed,60,0.0
11,M,45,4,English,9,woman,speed,0,0.487684729064
11,M,45,4,English,9,woman,speed,1,0.487684729064
11,M,45,4,English,9,woman,speed,5,0.0246305418719
11,M,45,4,English,9,woman,speed,10,0.0
11,M,45,4,English,9,woman,speed,12,0.0
11,M,45,4,English,9,woman,speed,14,0.0
11,M,45,4,English,9,woman,speed,16,0.0
11,M,45,4,English,9,woman,speed,18,0.0
11,M,45,4,English,9,woman,speed,20,0.0
11,M,45,4,English,9,woman,speed,60,0.0
11,M,45,4,English,10,giraffe,height,0,0.0
11,M,45,4,English,10,giraffe,height,0.5,0.0
11,M,45,4,English,10,giraffe,height,4,0.0
11,M,45,4,English,10,giraffe,height,4.5,0.0
11,M,45,4,English,10,giraffe,height,5,0.0
11,M,45,4,English,10,giraffe,height,5.5,0.0
11,M,45,4,English,10,giraffe,height,6,0.0
11,M,45,4,English,10,giraffe,height,6.5,0.0
11,M,45,4,English,10,giraffe,height,7,0.5
11,M,45,4,English,10,giraffe,height,15,0.5
11,M,45,4,English,11,man,height,0,0.0
11,M,45,4,English,11,man,height,0.5,0.0
11,M,45,4,English,11,man,height,4,0.0379403794038
11,M,45,4,English,11,man,height,4.5,0.143631436314
11,M,45,4,English,11,man,height,5,0.149051490515
11,M,45,4,English,11,man,height,5.5,0.271002710027
11,M,45,4,English,11,man,height,6,0.205962059621
11,M,45,4,English,11,man,height,6.5,0.186991869919
11,M,45,4,English,11,man,height,7,0.00542005420054
11,M,45,4,English,11,man,height,15,0.0
11,M,45,4,English,12,woman,height,0,0.0
11,M,45,4,English,12,woman,height,0.5,0.0
11,M,45,4,English,12,woman,height,4,0.0537634408602
11,M,45,4,English,12,woman,height,4.5,0.268817204301
11,M,45,4,English,12,woman,height,5,0.318996415771
11,M,45,4,English,12,woman,height,5.5,0.358422939068
11,M,45,4,English,12,woman,height,6,0.0
11,M,45,4,English,12,woman,height,6.5,0.0
11,M,45,4,English,12,woman,height,7,0.0
11,M,45,4,English,12,woman,height,15,0.0
12,M,35,4,English,1,woman,height,0,0.0
12,M,35,4,English,1,woman,height,0.5,0.0
12,M,35,4,English,1,woman,height,4,0.0
12,M,35,4,English,1,woman,height,4.5,0.283464566929
12,M,35,4,English,1,woman,height,5,0.389763779528
12,M,35,4,English,1,woman,height,5.5,0.275590551181
12,M,35,4,English,1,woman,height,6,0.0511811023622
12,M,35,4,English,1,woman,height,6.5,0.0
12,M,35,4,English,1,woman,height,7,0.0
12,M,35,4,English,1,woman,height,15,0.0
12,M,35,4,English,2,turtle,speed,0,0.0
12,M,35,4,English,2,turtle,speed,1,0.898148148148
12,M,35,4,English,2,turtle,speed,5,0.0740740740741
12,M,35,4,English,2,turtle,speed,10,0.0
12,M,35,4,English,2,turtle,speed,12,0.0
12,M,35,4,English,2,turtle,speed,14,0.0
12,M,35,4,English,2,turtle,speed,16,0.0
12,M,35,4,English,2,turtle,speed,18,0.0
12,M,35,4,English,2,turtle,speed,20,0.00925925925926
12,M,35,4,English,2,turtle,speed,60,0.0185185185185
12,M,35,4,English,3,giraffe,height,0,0.0
12,M,35,4,English,3,giraffe,height,0.5,0.0
12,M,35,4,English,3,giraffe,height,4,0.0
12,M,35,4,English,3,giraffe,height,4.5,0.0
12,M,35,4,English,3,giraffe,height,5,0.0
12,M,35,4,English,3,giraffe,height,5.5,0.12972972973
12,M,35,4,English,3,giraffe,height,6,0.172972972973
12,M,35,4,English,3,giraffe,height,6.5,0.172972972973
12,M,35,4,English,3,giraffe,height,7,0.256756756757
12,M,35,4,English,3,giraffe,height,15,0.267567567568
12,M,35,4,English,4,man,speed,0,0.00398406374502
12,M,35,4,English,4,man,speed,1,0.0737051792829
12,M,35,4,English,4,man,speed,5,0.189243027888
12,M,35,4,English,4,man,speed,10,0.197211155378
12,M,35,4,English,4,man,speed,12,0.199203187251
12,M,35,4,English,4,man,speed,14,0.135458167331
12,M,35,4,English,4,man,speed,16,0.133466135458
12,M,35,4,English,4,man,speed,18,0.0577689243028
12,M,35,4,English,4,man,speed,20,0.00398406374502
12,M,35,4,English,4,man,speed,60,0.00597609561753
12,M,35,4,English,5,cheetah,speed,0,0.0056258790436
12,M,35,4,English,5,cheetah,speed,1,0.0056258790436
12,M,35,4,English,5,cheetah,speed,5,0.0618846694796
12,M,35,4,English,5,cheetah,speed,10,0.0886075949367
12,M,35,4,English,5,cheetah,speed,12,0.14064697609
12,M,35,4,English,5,cheetah,speed,14,0.139240506329
12,M,35,4,English,5,cheetah,speed,16,0.14064697609
12,M,35,4,English,5,cheetah,speed,18,0.14064697609
12,M,35,4,English,5,cheetah,speed,20,0.139240506329
12,M,35,4,English,5,cheetah,speed,60,0.137834036568
12,M,35,4,English,6,woman,speed,0,0.0036231884058
12,M,35,4,English,6,woman,speed,1,0.0036231884058
12,M,35,4,English,6,woman,speed,5,0.177536231884
12,M,35,4,English,6,woman,speed,10,0.175724637681
12,M,35,4,English,6,woman,speed,12,0.173913043478
12,M,35,4,English,6,woman,speed,14,0.179347826087
12,M,35,4,English,6,woman,speed,16,0.18115942029
12,M,35,4,English,6,woman,speed,18,0.101449275362
12,M,35,4,English,6,woman,speed,20,0.0018115942029
12,M,35,4,English,6,woman,speed,60,0.0018115942029
12,M,35,4,English,7,elephant,weight,0,0.0168776371308
12,M,35,4,English,7,elephant,weight,10,0.0126582278481
12,M,35,4,English,7,elephant,weight,100,0.0126582278481
12,M,35,4,English,7,elephant,weight,120,0.0126582278481
12,M,35,4,English,7,elephant,weight,140,0.0
12,M,35,4,English,7,elephant,weight,160,0.0
12,M,35,4,English,7,elephant,weight,180,0.0084388185654
12,M,35,4,English,7,elephant,weight,200,0.105485232068
12,M,35,4,English,7,elephant,weight,220,0.417721518987
12,M,35,4,English,7,elephant,weight,10000,0.413502109705
12,M,35,4,English,8,man,height,0,0.0
12,M,35,4,English,8,man,height,0.5,0.0
12,M,35,4,English,8,man,height,4,0.0477386934673
12,M,35,4,English,8,man,height,4.5,0.170854271357
12,M,35,4,English,8,man,height,5,0.238693467337
12,M,35,4,English,8,man,height,5.5,0.238693467337
12,M,35,4,English,8,man,height,6,0.218592964824
12,M,35,4,English,8,man,height,6.5,0.0753768844221
12,M,35,4,English,8,man,height,7,0.00753768844221
12,M,35,4,English,8,man,height,15,0.00251256281407
12,M,35,4,English,9,woman,weight,0,0.0
12,M,35,4,English,9,woman,weight,10,0.0202702702703
12,M,35,4,English,9,woman,weight,100,0.166666666667
12,M,35,4,English,9,woman,weight,120,0.222972972973
12,M,35,4,English,9,woman,weight,140,0.220720720721
12,M,35,4,English,9,woman,weight,160,0.211711711712
12,M,35,4,English,9,woman,weight,180,0.0990990990991
12,M,35,4,English,9,woman,weight,200,0.0540540540541
12,M,35,4,English,9,woman,weight,220,0.00225225225225
12,M,35,4,English,9,woman,weight,10000,0.00225225225225
12,M,35,4,English,10,man,weight,0,0.0040733197556
12,M,35,4,English,10,man,weight,10,0.0020366598778
12,M,35,4,English,10,man,weight,100,0.0183299389002
12,M,35,4,English,10,man,weight,120,0.0977596741344
12,M,35,4,English,10,man,weight,140,0.201629327902
12,M,35,4,English,10,man,weight,160,0.199592668024
12,M,35,4,English,10,man,weight,180,0.195519348269
12,M,35,4,English,10,man,weight,200,0.20366598778
12,M,35,4,English,10,man,weight,220,0.071283095723
12,M,35,4,English,10,man,weight,10000,0.0061099796334
12,M,35,4,English,11,hamster,height,0,0.0291262135922
12,M,35,4,English,11,hamster,height,0.5,0.961165048544
12,M,35,4,English,11,hamster,height,4,0.0
12,M,35,4,English,11,hamster,height,4.5,0.0
12,M,35,4,English,11,hamster,height,5,0.00970873786408
12,M,35,4,English,11,hamster,height,5.5,0.0
12,M,35,4,English,11,hamster,height,6,0.0
12,M,35,4,English,11,hamster,height,6.5,0.0
12,M,35,4,English,11,hamster,height,7,0.0
12,M,35,4,English,11,hamster,height,15,0.0
12,M,35,4,English,12,bird,weight,0,0.0
12,M,35,4,English,12,bird,weight,10,1.0
12,M,35,4,English,12,bird,weight,100,0.0
12,M,35,4,English,12,bird,weight,120,0.0
12,M,35,4,English,12,bird,weight,140,0.0
12,M,35,4,English,12,bird,weight,160,0.0
12,M,35,4,English,12,bird,weight,180,0.0
12,M,35,4,English,12,bird,weight,200,0.0
12,M,35,4,English,12,bird,weight,220,0.0
12,M,35,4,English,12,bird,weight,10000,0.0
13,M,35,6,english,1,giraffe,height,0,0.016393442623
13,M,35,6,english,1,giraffe,height,0.5,0.00546448087432
13,M,35,6,english,1,giraffe,height,4,0.00546448087432
13,M,35,6,english,1,giraffe,height,4.5,0.0109289617486
13,M,35,6,english,1,giraffe,height,5,0.0
13,M,35,6,english,1,giraffe,height,5.5,0.0109289617486
13,M,35,6,english,1,giraffe,height,6,0.016393442623
13,M,35,6,english,1,giraffe,height,6.5,0.0218579234973
13,M,35,6,english,1,giraffe,height,7,0.393442622951
13,M,35,6,english,1,giraffe,height,15,0.51912568306
13,M,35,6,english,2,man,height,0,0.008
13,M,35,6,english,2,man,height,0.5,0.0533333333333
13,M,35,6,english,2,man,height,4,0.0933333333333
13,M,35,6,english,2,man,height,4.5,0.133333333333
13,M,35,6,english,2,man,height,5,0.16
13,M,35,6,english,2,man,height,5.5,0.264
13,M,35,6,english,2,man,height,6,0.266666666667
13,M,35,6,english,2,man,height,6.5,0.0186666666667
13,M,35,6,english,2,man,height,7,0.0
13,M,35,6,english,2,man,height,15,0.00266666666667
13,M,35,6,english,3,elephant,weight,0,0.00724637681159
13,M,35,6,english,3,elephant,weight,10,0.0
13,M,35,6,english,3,elephant,weight,100,0.0144927536232
13,M,35,6,english,3,elephant,weight,120,0.00724637681159
13,M,35,6,english,3,elephant,weight,140,0.0144927536232
13,M,35,6,english,3,elephant,weight,160,0.0144927536232
13,M,35,6,english,3,elephant,weight,180,0.0
13,M,35,6,english,3,elephant,weight,200,0.0144927536232
13,M,35,6,english,3,elephant,weight,220,0.710144927536
13,M,35,6,english,3,elephant,weight,10000,0.217391304348
13,M,35,6,english,4,hamster,height,0,0.109375
13,M,35,6,english,4,hamster,height,0.5,0.7734375
13,M,35,6,english,4,hamster,height,4,0.0078125
13,M,35,6,english,4,hamster,height,4.5,0.0
13,M,35,6,english,4,hamster,height,5,0.015625
13,M,35,6,english,4,hamster,height,5.5,0.015625
13,M,35,6,english,4,hamster,height,6,0.015625
13,M,35,6,english,4,hamster,height,6.5,0.0078125
13,M,35,6,english,4,hamster,height,7,0.015625
13,M,35,6,english,4,hamster,height,15,0.0390625
13,M,35,6,english,5,turtle,speed,0,0.51871657754
13,M,35,6,english,5,turtle,speed,1,0.395721925134
13,M,35,6,english,5,turtle,speed,5,0.0106951871658
13,M,35,6,english,5,turtle,speed,10,0.00534759358289
13,M,35,6,english,5,turtle,speed,12,0.0106951871658
13,M,35,6,english,5,turtle,speed,14,0.0160427807487
13,M,35,6,english,5,turtle,speed,16,0.0106951871658
13,M,35,6,english,5,turtle,speed,18,0.00534759358289
13,M,35,6,english,5,turtle,speed,20,0.0106951871658
13,M,35,6,english,5,turtle,speed,60,0.0160427807487
13,M,35,6,english,6,woman,height,0,0.00576368876081
13,M,35,6,english,6,woman,height,0.5,0.0518731988473
13,M,35,6,english,6,woman,height,4,0.103746397695
13,M,35,6,english,6,woman,height,4.5,0.14409221902
13,M,35,6,english,6,woman,height,5,0.273775216138
13,M,35,6,english,6,woman,height,5.5,0.250720461095
13,M,35,6,english,6,woman,height,6,0.135446685879
13,M,35,6,english,6,woman,height,6.5,0.0259365994236
13,M,35,6,english,6,woman,height,7,0.00576368876081
13,M,35,6,english,6,woman,height,15,0.0028818443804
13,M,35,6,english,7,man,weight,0,0.00189035916824
13,M,35,6,english,7,man,weight,10,0.0491493383743
13,M,35,6,english,7,man,weight,100,0.0964083175803
13,M,35,6,english,7,man,weight,120,0.120982986767
13,M,35,6,english,7,man,weight,140,0.158790170132
13,M,35,6,english,7,man,weight,160,0.183364839319
13,M,35,6,english,7,man,weight,180,0.189035916824
13,M,35,6,english,7,man,weight,200,0.141776937618
13,M,35,6,english,7,man,weight,220,0.0586011342155
13,M,35,6,english,7,man,weight,10000,0.0
13,M,35,6,english,8,woman,weight,0,0.00215982721382
13,M,35,6,english,8,woman,weight,10,0.10151187905
13,M,35,6,english,8,woman,weight,100,0.142548596112
13,M,35,6,english,8,woman,weight,120,0.183585313175
13,M,35,6,english,8,woman,weight,140,0.172786177106
13,M,35,6,english,8,woman,weight,160,0.159827213823
13,M,35,6,english,8,woman,weight,180,0.105831533477
13,M,35,6,english,8,woman,weight,200,0.0820734341253
13,M,35,6,english,8,woman,weight,220,0.0475161987041
13,M,35,6,english,8,woman,weight,10000,0.00215982721382
13,M,35,6,english,9,cheetah,speed,0,0.00316455696203
13,M,35,6,english,9,cheetah,speed,1,0.00316455696203
13,M,35,6,english,9,cheetah,speed,5,0.00949367088608
13,M,35,6,english,9,cheetah,speed,10,0.00632911392405
13,M,35,6,english,9,cheetah,speed,12,0.101265822785
13,M,35,6,english,9,cheetah,speed,14,0.129746835443
13,M,35,6,english,9,cheetah,speed,16,0.177215189873
13,M,35,6,english,9,cheetah,speed,18,0.253164556962
13,M,35,6,english,9,cheetah,speed,20,0.310126582278
13,M,35,6,english,9,cheetah,speed,60,0.00632911392405
13,M,35,6,english,10,man,speed,0,0.0625
13,M,35,6,english,10,man,speed,1,0.128472222222
13,M,35,6,english,10,man,speed,5,0.201388888889
13,M,35,6,english,10,man,speed,10,0.291666666667
13,M,35,6,english,10,man,speed,12,0.15625
13,M,35,6,english,10,man,speed,14,0.118055555556
13,M,35,6,english,10,man,speed,16,0.0208333333333
13,M,35,6,english,10,man,speed,18,0.00694444444444
13,M,35,6,english,10,man,speed,20,0.00694444444444
13,M,35,6,english,10,man,speed,60,0.00694444444444
13,M,35,6,english,11,bird,weight,0,0.526315789474
13,M,35,6,english,11,bird,weight,10,0.373684210526
