workerid,gender,age,income,categoryID,order,speaker,animal,f1,f2,f3,condition,f1prob,f2prob,f3prob
A2R369ORILTO29,F,55,4,25,20,Victor,pig,dirty,fat,smelly,1,1.30436345251,-1.59806118354,-0.0431908427983
A2R369ORILTO29,F,55,4,18,21,Frank,horse,fast,strong,beautiful,2,0.889731361644,0.786073338928,-0.25050688823
A2R369ORILTO29,F,55,4,12,22,Luke,elephant,huge,smart,heavy,1,1.30436345251,-1.49440316082,-0.25050688823
A2R369ORILTO29,F,55,4,4,23,Patrick,bee,busy,small,angry,3,1.20070542979,-1.80537722897,-1.18342909267
A2R369ORILTO29,F,55,4,30,24,Charles,whale,large,graceful,majestic,3,1.30436345251,-1.70171920625,-0.976113047241
A2R369ORILTO29,F,55,4,6,25,George,buffalo,big,strong,wild,4,1.20070542979,0.0604671799176,-1.28708711539
A2R369ORILTO29,F,55,4,11,26,Matt,duck,loud,cute,quacking,2,-0.354164910946,0.0604671799176,-0.25050688823
A2R369ORILTO29,F,55,4,8,27,Ethan,cow,fat,lazy,dumb,2,0.371441248065,-0.354164910946,-0.768797001809
A2R369ORILTO29,F,55,4,19,28,Calvin,kangaroo,jumpy,bouncy,cute,2,-0.146848865514,0.267783225349,-0.665138979093
A2R369ORILTO29,F,55,4,13,29,Kenneth,fish,scaly,wet,smelly,1,1.30436345251,-0.0431908427983,-1.3907451381
A2R369ORILTO29,F,55,4,27,30,Fred,shark,scary,mean,dangerous,4,1.20070542979,0.578757293497,0.267783225349
A2R369ORILTO29,F,55,4,21,31,Eric,monkey,funny,smart,playful,2,-0.146848865514,-0.976113047241,0.475099270781
A2R369ORILTO29,F,55,4,16,32,Robert,goat,funny,hungry,loud,3,1.30436345251,-1.70171920625,-1.3907451381
A26FUTGDW7S0Q4,F,45,6,28,1,Quinn,sheep,wooly,fluffy,dumb,2,-1.04241088482,-0.908356705393,1.03542889631
A26FUTGDW7S0Q4,F,45,6,23,2,Matt,ox,strong,big,slow,4,1.10245598602,1.10245598602,-0.707275436251
A26FUTGDW7S0Q4,F,45,6,26,3,Kenneth,rabbit,fast,furry,cute,1,1.10245598602,-1.37754633339,-1.37754633339
A26FUTGDW7S0Q4,F,45,6,10,4,Eric,dolphin,smart,friendly,playful,4,0.0970496403148,0.767320537453,1.10245598602
A26FUTGDW7S0Q4,F,45,6,25,5,Victor,pig,dirty,fat,smelly,2,1.03542889631,0.901374716881,0.968401806595
A26FUTGDW7S0Q4,F,45,6,22,6,Jake,owl,wise,quiet,nocturnal,4,1.03542889631,1.10245598602,-0.573221256823
A26FUTGDW7S0Q4,F,45,6,9,7,Ivan,dog,loyal,friendly,happy,1,1.10245598602,-0.774302525965,-0.774302525965
A26FUTGDW7S0Q4,F,45,6,27,8,Calvin,shark,scary,mean,dangerous,2,-0.908356705393,0.633266358025,0.030022550601
A26FUTGDW7S0Q4,F,45,6,21,9,Alex,monkey,funny,smart,playful,4,1.03542889631,-1.17646506425,1.10245598602
A26FUTGDW7S0Q4,F,45,6,18,10,Gary,horse,fast,strong,beautiful,3,1.03542889631,-0.573221256823,-1.4445734231
A26FUTGDW7S0Q4,F,45,6,31,11,Jeff,wolf,scary,mean,angry,1,1.10245598602,-0.238085808254,-0.305112897968
A26FUTGDW7S0Q4,F,45,6,3,12,Winston,bear,scary,big,fierce,3,1.03542889631,-0.774302525965,-0.908356705393
A26FUTGDW7S0Q4,F,45,6,17,13,George,goose,loud,mean,annoying,4,1.03542889631,-0.774302525965,-0.439167077396
A26FUTGDW7S0Q4,F,45,6,4,14,Tom,bee,busy,small,angry,3,1.10245598602,-1.37754633339,-1.37754633339
A26FUTGDW7S0Q4,F,45,6,13,15,Barry,fish,scaly,wet,smelly,3,1.10245598602,-0.50619416711,0.164076730029
A26FUTGDW7S0Q4,F,45,6,29,16,Luke,tiger,striped,fierce,scary,3,-1.24349215396,-0.439167077396,-0.372139987682
A26FUTGDW7S0Q4,F,45,6,19,17,Harry,kangaroo,jumpy,bouncy,cute,4,1.03542889631,1.10245598602,-0.573221256823
A26FUTGDW7S0Q4,F,45,6,15,18,Steve,frog,slimy,noisy,jumpy,1,0.432185088884,-1.31051924368,-1.31051924368
A26FUTGDW7S0Q4,F,45,6,2,19,Charles,bat,scary,blind,nocturnal,3,1.03542889631,-1.37754633339,-1.37754633339
A26FUTGDW7S0Q4,F,45,6,7,20,Zach,cat,independent,lazy,soft,3,1.03542889631,-1.31051924368,-1.37754633339
A26FUTGDW7S0Q4,F,45,6,14,21,Nathan,fox,sly,smart,cunning,1,1.16948307574,1.16948307574,1.10245598602
A26FUTGDW7S0Q4,F,45,6,24,22,Daniel,penguin,cold,cute,funny,1,0.901374716881,-1.37754633339,-1.37754633339
A26FUTGDW7S0Q4,F,45,6,1,23,Patrick,ant,small,strong,busy,3,1.16948307574,-1.37754633339,-1.37754633339
A26FUTGDW7S0Q4,F,45,6,12,24,Owen,elephant,huge,smart,heavy,2,0.700293447739,0.700293447739,0.767320537453
A26FUTGDW7S0Q4,F,45,6,16,25,Robert,goat,funny,hungry,loud,1,0.968401806595,-1.4445734231,-1.10943797453
A26FUTGDW7S0Q4,F,45,6,8,26,Ethan,cow,fat,lazy,dumb,2,1.03542889631,-0.841329615679,0.432185088884
A26FUTGDW7S0Q4,F,45,6,30,27,Fred,whale,large,graceful,majestic,1,1.10245598602,-1.24349215396,0.834347627167
A26FUTGDW7S0Q4,F,45,6,6,28,David,buffalo,big,strong,wild,2,0.968401806595,1.03542889631,-0.640248346537
A26FUTGDW7S0Q4,F,45,6,11,29,Frank,duck,loud,cute,quacking,2,0.968401806595,-0.707275436251,-0.707275436251
A26FUTGDW7S0Q4,F,45,6,32,30,Henry,zebra,striped,exotic,fast,2,-1.04241088482,-1.10943797453,-0.372139987682
A26FUTGDW7S0Q4,F,45,6,20,31,Bob,lion,scary,strong,ferocious,4,-1.24349215396,0.834347627167,0.834347627167
A26FUTGDW7S0Q4,F,45,6,5,32,Albert,bird,small,graceful,free,4,0.968401806595,0.231103819742,0.633266358025
A3HOBJ4PJUOCUN,F,55,6,20,1,George,lion,scary,strong,ferocious,1,0.0142491438232,1.24537517014,1.24537517014
A3HOBJ4PJUOCUN,F,55,6,7,2,Ivan,cat,independent,lazy,soft,2,1.10858338944,1.10858338944,-1.0800851018
A3HOBJ4PJUOCUN,F,55,6,5,3,Zach,bird,small,graceful,free,4,1.24537517014,0.0142491438232,-1.2168768825
A3HOBJ4PJUOCUN,F,55,6,9,4,Kenneth,dog,loyal,friendly,happy,1,1.24537517014,0.0142491438232,0.0142491438232
A3HOBJ4PJUOCUN,F,55,6,24,5,Nathan,penguin,cold,cute,funny,2,0.0142491438232,0.0142491438232,0.0142491438232
A3HOBJ4PJUOCUN,F,55,6,25,6,Robert,pig,dirty,fat,smelly,3,1.10858338944,-1.2168768825,0.0142491438232
A3HOBJ4PJUOCUN,F,55,6,31,7,Winston,wolf,scary,mean,angry,4,1.24537517014,1.10858338944,0.0142491438232
A3HOBJ4PJUOCUN,F,55,6,12,8,Owen,elephant,huge,smart,heavy,3,1.24537517014,-1.2168768825,0.0142491438232
A3HOBJ4PJUOCUN,F,55,6,1,9,Luke,ant,small,strong,busy,3,1.10858338944,-1.2168768825,0.0142491438232
A3HOBJ4PJUOCUN,F,55,6,16,10,Steve,goat,funny,hungry,loud,4,-1.2168768825,-1.2168768825,-1.2168768825
A3HOBJ4PJUOCUN,F,55,6,14,11,Frank,fox,sly,smart,cunning,3,1.24537517014,1.24537517014,1.24537517014
A3HOBJ4PJUOCUN,F,55,6,27,12,Eric,shark,scary,mean,dangerous,2,0.561416266633,0.561416266633,0.561416266633
A3HOBJ4PJUOCUN,F,55,6,32,13,Harry,zebra,striped,exotic,fast,1,-1.2168768825,-1.2168768825,-1.2168768825
A3HOBJ4PJUOCUN,F,55,6,18,14,Quinn,horse,fast,strong,beautiful,1,1.10858338944,1.10858338944,0.0142491438232
A3HOBJ4PJUOCUN,F,55,6,3,15,Tom,bear,scary,big,fierce,4,1.24537517014,0.0142491438232,1.24537517014
A3HOBJ4PJUOCUN,F,55,6,17,16,Alex,goose,loud,mean,annoying,1,1.10858338944,0.0142491438232,0.561416266633
A3HOBJ4PJUOCUN,F,55,6,2,17,Victor,bat,scary,blind,nocturnal,2,-1.2168768825,0.0142491438232,0.42462448593
A3HOBJ4PJUOCUN,F,55,6,30,18,Fred,whale,large,graceful,majestic,4,1.24537517014,-1.2168768825,-1.2168768825
A3HOBJ4PJUOCUN,F,55,6,8,19,Henry,cow,fat,lazy,dumb,4,1.24537517014,-1.0800851018,-1.2168768825
A3HOBJ4PJUOCUN,F,55,6,21,20,Gary,monkey,funny,smart,playful,4,0.0142491438232,0.0142491438232,0.0142491438232
A3HOBJ4PJUOCUN,F,55,6,11,21,Patrick,duck,loud,cute,quacking,1,1.10858338944,-1.2168768825,-1.2168768825
A3HOBJ4PJUOCUN,F,55,6,29,22,Matt,tiger,striped,fierce,scary,3,-1.2168768825,-1.2168768825,-1.2168768825
A3HOBJ4PJUOCUN,F,55,6,13,23,Barry,fish,scaly,wet,smelly,2,-1.2168768825,-1.2168768825,-1.2168768825
A3HOBJ4PJUOCUN,F,55,6,6,24,Jeff,buffalo,big,strong,wild,1,1.24537517014,1.24537517014,0.0142491438232
A3HOBJ4PJUOCUN,F,55,6,19,25,Jake,kangaroo,jumpy,bouncy,cute,3,1.24537517014,0.0142491438232,0.0142491438232
A3HOBJ4PJUOCUN,F,55,6,10,26,Ethan,dolphin,smart,friendly,playful,3,1.24537517014,0.0142491438232,0.0142491438232
A3HOBJ4PJUOCUN,F,55,6,28,27,David,sheep,wooly,fluffy,dumb,2,-1.2168768825,-1.2168768825,-1.2168768825
A3HOBJ4PJUOCUN,F,55,6,26,28,Bob,rabbit,fast,furry,cute,2,0.0142491438232,-1.2168768825,0.0142491438232
A3HOBJ4PJUOCUN,F,55,6,15,29,Calvin,frog,slimy,noisy,jumpy,2,-1.2168768825,-1.2168768825,-0.943293321094
A3HOBJ4PJUOCUN,F,55,6,23,30,Albert,ox,strong,big,slow,4,1.51895873155,1.24537517014,-0.259334417582
A3HOBJ4PJUOCUN,F,55,6,4,31,Charles,bee,busy,small,angry,3,1.51895873155,-1.2168768825,-1.2168768825
A3HOBJ4PJUOCUN,F,55,6,22,32,Daniel,owl,wise,quiet,nocturnal,1,1.38216695085,0.42462448593,-0.396126198284
A6CLIMO36WI0G,F,35,10,18,1,Barry,horse,fast,strong,beautiful,2,0.428797785027,0.428797785027,-0.948757303879
A6CLIMO36WI0G,F,35,10,19,2,Tom,kangaroo,jumpy,bouncy,cute,2,-0.948757303879,1.23912430791,-0.948757303879
A6CLIMO36WI0G,F,35,10,21,3,Henry,monkey,funny,smart,playful,4,1.40118961249,-1.84011647905,0.509830437316
A6CLIMO36WI0G,F,35,10,8,4,Harry,cow,fat,lazy,dumb,1,1.3201569602,-1.84011647905,-1.84011647905
A6CLIMO36WI0G,F,35,10,2,5,Victor,bat,scary,blind,nocturnal,4,1.15809165562,-0.948757303879,-0.948757303879
A6CLIMO36WI0G,F,35,10,28,6,Quinn,sheep,wooly,fluffy,dumb,2,-1.67805117448,-1.67805117448,0.509830437316
A6CLIMO36WI0G,F,35,10,9,7,Calvin,dog,loyal,friendly,happy,1,1.15809165562,-0.948757303879,-0.948757303879
A6CLIMO36WI0G,F,35,10,20,8,Gary,lion,scary,strong,ferocious,1,1.15809165562,-0.219463433282,0.185699828161
A6CLIMO36WI0G,F,35,10,31,9,Ethan,wolf,scary,mean,angry,2,0.104667175873,0.671895741893,-0.0573981287044
A6CLIMO36WI0G,F,35,10,30,10,Charles,whale,large,graceful,majestic,2,1.15809165562,-0.948757303879,-0.948757303879
A6CLIMO36WI0G,F,35,10,24,11,Matt,penguin,cold,cute,funny,3,1.23912430791,-0.543594042436,-0.624626694724
A6CLIMO36WI0G,F,35,10,1,12,Nathan,ant,small,strong,busy,2,1.23912430791,-1.67805117448,-1.59701852219
A6CLIMO36WI0G,F,35,10,11,13,David,duck,loud,cute,quacking,3,1.15809165562,-0.86772465159,-0.948757303879
A6CLIMO36WI0G,F,35,10,3,14,Ivan,bear,scary,big,fierce,4,1.23912430791,0.428797785027,0.428797785027
A6CLIMO36WI0G,F,35,10,26,15,Kenneth,rabbit,fast,furry,cute,2,0.509830437316,0.104667175873,0.509830437316
A6CLIMO36WI0G,F,35,10,6,16,Zach,buffalo,big,strong,wild,2,1.15809165562,-0.0573981287044,-0.543594042436
A6CLIMO36WI0G,F,35,10,25,17,Alex,pig,dirty,fat,smelly,3,1.15809165562,-1.67805117448,0.509830437316
A6CLIMO36WI0G,F,35,10,17,18,Patrick,goose,loud,mean,annoying,1,1.15809165562,-0.786691999302,0.996026351047
A6CLIMO36WI0G,F,35,10,10,19,Jake,dolphin,smart,friendly,playful,3,1.15809165562,-0.462561390147,-0.543594042436
A6CLIMO36WI0G,F,35,10,13,20,Eric,fish,scaly,wet,smelly,3,1.40118961249,0.0236345235842,0.0236345235842
A6CLIMO36WI0G,F,35,10,32,21,George,zebra,striped,exotic,fast,3,1.40118961249,0.104667175873,-0.705659347013
A6CLIMO36WI0G,F,35,10,14,22,Frank,fox,sly,smart,cunning,1,1.40118961249,0.185699828161,0.185699828161
A6CLIMO36WI0G,F,35,10,22,23,Steve,owl,wise,quiet,nocturnal,4,1.3201569602,-0.624626694724,-0.86772465159
A6CLIMO36WI0G,F,35,10,12,24,Winston,elephant,huge,smart,heavy,4,1.3201569602,-0.948757303879,0.509830437316
A6CLIMO36WI0G,F,35,10,27,25,Bob,shark,scary,mean,dangerous,3,1.15809165562,0.509830437316,0.0236345235842
A6CLIMO36WI0G,F,35,10,5,26,Daniel,bird,small,graceful,free,4,1.15809165562,-0.543594042436,-0.543594042436
A6CLIMO36WI0G,F,35,10,15,27,Luke,frog,slimy,noisy,jumpy,4,1.23912430791,-0.624626694724,-0.624626694724
A6CLIMO36WI0G,F,35,10,29,28,Albert,tiger,striped,fierce,scary,1,1.23912430791,-0.543594042436,-0.543594042436
A6CLIMO36WI0G,F,35,10,23,29,Robert,ox,strong,big,slow,4,1.15809165562,-0.705659347013,-0.624626694724
A6CLIMO36WI0G,F,35,10,16,30,Fred,goat,funny,hungry,loud,3,1.15809165562,-0.948757303879,-0.948757303879
A6CLIMO36WI0G,F,35,10,4,31,Jeff,bee,busy,small,angry,1,1.15809165562,-0.948757303879,-0.948757303879
A6CLIMO36WI0G,F,35,10,7,32,Owen,cat,independent,lazy,soft,1,1.15809165562,-1.67805117448,-0.86772465159
A24ZKEJTS1O4IW,M,25,4,6,1,Barry,buffalo,big,strong,wild,2,1.2101862672,1.11139555151,1.11139555151
A24ZKEJTS1O4IW,M,25,4,18,2,Frank,horse,fast,strong,beautiful,4,1.50655841427,0.81502340444,-0.469255899526
A24ZKEJTS1O4IW,M,25,4,14,3,Victor,fox,sly,smart,cunning,3,1.40776769858,-0.172883752457,-0.172883752457
A24ZKEJTS1O4IW,M,25,4,12,4,Winston,elephant,huge,smart,heavy,4,1.50655841427,-0.469255899526,1.40776769858
A24ZKEJTS1O4IW,M,25,4,23,5,George,ox,strong,big,slow,1,1.2101862672,0.913814120129,-0.370465183836
A24ZKEJTS1O4IW,M,25,4,21,6,Kenneth,monkey,funny,smart,playful,1,1.30897698289,-0.370465183836,1.01260483582
A24ZKEJTS1O4IW,M,25,4,19,7,Owen,kangaroo,jumpy,bouncy,cute,3,1.30897698289,1.01260483582,-0.469255899526
A24ZKEJTS1O4IW,M,25,4,13,8,Eric,fish,scaly,wet,smelly,4,0.81502340444,0.71623268875,-0.172883752457
A24ZKEJTS1O4IW,M,25,4,25,9,Henry,pig,dirty,fat,smelly,1,1.30897698289,0.222279110302,0.222279110302
A24ZKEJTS1O4IW,M,25,4,4,10,Ivan,bee,busy,small,angry,1,0.913814120129,-0.370465183836,-0.469255899526
A24ZKEJTS1O4IW,M,25,4,20,11,Patrick,lion,scary,strong,ferocious,4,-0.0740930367672,0.0246976789224,-0.0740930367672
A24ZKEJTS1O4IW,M,25,4,24,12,Quinn,penguin,cold,cute,funny,4,0.518651257371,-0.271674468147,-0.370465183836
A24ZKEJTS1O4IW,M,25,4,28,13,Zach,sheep,wooly,fluffy,dumb,2,-1.95111663487,-1.85232591918,-0.370465183836
A24ZKEJTS1O4IW,M,25,4,10,14,Daniel,dolphin,smart,friendly,playful,3,1.11139555151,-0.469255899526,-0.469255899526
A24ZKEJTS1O4IW,M,25,4,32,15,Albert,zebra,striped,exotic,fast,2,-2.44507021332,-1.25958162504,-0.469255899526
A24ZKEJTS1O4IW,M,25,4,15,16,Matt,frog,slimy,noisy,jumpy,4,1.01260483582,-0.469255899526,-0.469255899526
A24ZKEJTS1O4IW,M,25,4,5,17,Robert,bird,small,graceful,free,1,1.01260483582,-0.271674468147,-0.370465183836
A24ZKEJTS1O4IW,M,25,4,9,18,Charles,dog,loyal,friendly,happy,3,1.40776769858,0.71623268875,0.518651257371
A24ZKEJTS1O4IW,M,25,4,3,19,Harry,bear,scary,big,fierce,2,-0.0740930367672,-0.172883752457,-0.271674468147
A24ZKEJTS1O4IW,M,25,4,16,20,Calvin,goat,funny,hungry,loud,2,-0.469255899526,0.0246976789224,-0.568046615215
A24ZKEJTS1O4IW,M,25,4,30,21,Ethan,whale,large,graceful,majestic,1,1.2101862672,-1.16079090935,-0.0740930367672
A24ZKEJTS1O4IW,M,25,4,2,22,Nathan,bat,scary,blind,nocturnal,3,0.81502340444,-1.95111663487,-2.34627949763
A24ZKEJTS1O4IW,M,25,4,11,23,David,duck,loud,cute,quacking,4,0.222279110302,-0.864418762284,-0.172883752457
A24ZKEJTS1O4IW,M,25,4,27,24,Luke,shark,scary,mean,dangerous,2,-0.765628046595,0.71623268875,-0.864418762284
A24ZKEJTS1O4IW,M,25,4,7,25,Gary,cat,independent,lazy,soft,3,1.11139555151,-1.25958162504,-1.25958162504
A24ZKEJTS1O4IW,M,25,4,29,26,Jake,tiger,striped,fierce,scary,3,-1.25958162504,-1.35837234073,-1.35837234073
A24ZKEJTS1O4IW,M,25,4,26,27,Fred,rabbit,fast,furry,cute,2,0.518651257371,-1.95111663487,0.0246976789224
A24ZKEJTS1O4IW,M,25,4,31,28,Alex,wolf,scary,mean,angry,4,0.321069825991,0.321069825991,0.222279110302
A24ZKEJTS1O4IW,M,25,4,1,29,Tom,ant,small,strong,busy,2,1.01260483582,-1.85232591918,0.123488394612
A24ZKEJTS1O4IW,M,25,4,17,30,Steve,goose,loud,mean,annoying,1,1.30897698289,-0.469255899526,-0.0740930367672
A24ZKEJTS1O4IW,M,25,4,22,31,Jeff,owl,wise,quiet,nocturnal,3,1.11139555151,-0.469255899526,-2.24748878194
A24ZKEJTS1O4IW,M,25,4,8,32,Bob,cow,fat,lazy,dumb,1,1.2101862672,1.2101862672,-0.370465183836
A9JHTV37LSE5F,M,35,6,27,1,Winston,shark,scary,mean,dangerous,1,0.972546922928,0.611019315567,0.430255511886
A9JHTV37LSE5F,M,35,6,4,2,Charles,bee,busy,small,angry,1,1.06292882477,-0.744709212039,-0.383181604677
A9JHTV37LSE5F,M,35,6,7,3,Ivan,cat,independent,lazy,soft,4,0.430255511886,0.0687279045244,-0.292799702837
A9JHTV37LSE5F,M,35,6,14,4,Quinn,fox,sly,smart,cunning,3,0.972546922928,0.520637413726,0.520637413726
A9JHTV37LSE5F,M,35,6,17,5,Harry,goose,loud,mean,annoying,3,1.06292882477,-0.744709212039,0.159109806365
A9JHTV37LSE5F,M,35,6,10,6,Patrick,dolphin,smart,friendly,playful,1,0.972546922928,0.0687279045244,-0.292799702837
A9JHTV37LSE5F,M,35,6,6,7,Frank,buffalo,big,strong,wild,4,0.972546922928,0.972546922928,-1.5581463286
A9JHTV37LSE5F,M,35,6,26,8,Fred,rabbit,fast,furry,cute,2,0.972546922928,-2.46196534701,-0.744709212039
A9JHTV37LSE5F,M,35,6,23,9,Kenneth,ox,strong,big,slow,4,1.06292882477,0.972546922928,0.0687279045244
A9JHTV37LSE5F,M,35,6,18,10,Daniel,horse,fast,strong,beautiful,2,-0.112035899156,0.611019315567,-0.744709212039
A9JHTV37LSE5F,M,35,6,22,11,Luke,owl,wise,quiet,nocturnal,3,0.972546922928,-0.202417800997,-1.5581463286
A9JHTV37LSE5F,M,35,6,19,12,Barry,kangaroo,jumpy,bouncy,cute,2,0.249491708205,0.249491708205,-0.563945408358
A9JHTV37LSE5F,M,35,6,25,13,Steve,pig,dirty,fat,smelly,2,0.972546922928,0.972546922928,0.972546922928
A9JHTV37LSE5F,M,35,6,28,14,Jake,sheep,wooly,fluffy,dumb,1,0.972546922928,0.0687279045244,-0.563945408358
A9JHTV37LSE5F,M,35,6,3,15,Calvin,bear,scary,big,fierce,4,0.249491708205,0.791783119247,-0.473563506518
A9JHTV37LSE5F,M,35,6,30,16,Zach,whale,large,graceful,majestic,4,0.972546922928,-2.55234724885,-2.46196534701
A9JHTV37LSE5F,M,35,6,8,17,Owen,cow,fat,lazy,dumb,3,1.06292882477,0.972546922928,-0.744709212039
A9JHTV37LSE5F,M,35,6,24,18,Eric,penguin,cold,cute,funny,1,0.972546922928,-1.82929203412,-2.28120154333
A9JHTV37LSE5F,M,35,6,11,19,Gary,duck,loud,cute,quacking,1,0.972546922928,-0.744709212039,-2.55234724885
A9JHTV37LSE5F,M,35,6,21,20,Jeff,monkey,funny,smart,playful,2,0.430255511886,-1.1062368194,0.972546922928
A9JHTV37LSE5F,M,35,6,12,21,Henry,elephant,huge,smart,heavy,3,0.972546922928,-0.744709212039,0.520637413726
A9JHTV37LSE5F,M,35,6,2,22,George,bat,scary,blind,nocturnal,3,1.06292882477,-1.46776442676,-1.5581463286
A9JHTV37LSE5F,M,35,6,29,23,Victor,tiger,striped,fierce,scary,3,0.972546922928,-0.0216539973159,-0.202417800997
A9JHTV37LSE5F,M,35,6,13,24,Nathan,fish,scaly,wet,smelly,2,-1.46776442676,-1.5581463286,-0.202417800997
A9JHTV37LSE5F,M,35,6,9,25,Albert,dog,loyal,friendly,happy,4,0.972546922928,0.611019315567,-0.0216539973159
A9JHTV37LSE5F,M,35,6,31,26,Robert,wolf,scary,mean,angry,3,0.972546922928,0.701401217407,0.611019315567
A9JHTV37LSE5F,M,35,6,20,27,Bob,lion,scary,strong,ferocious,2,-0.292799702837,-0.0216539973159,0.430255511886
A9JHTV37LSE5F,M,35,6,15,28,Alex,frog,slimy,noisy,jumpy,1,0.972546922928,-0.292799702837,-1.19661872124
A9JHTV37LSE5F,M,35,6,16,29,Ethan,goat,funny,hungry,loud,1,0.972546922928,-0.744709212039,-0.0216539973159
A9JHTV37LSE5F,M,35,6,5,30,David,bird,small,graceful,free,4,0.611019315567,-0.202417800997,0.339873610046
A9JHTV37LSE5F,M,35,6,1,31,Tom,ant,small,strong,busy,2,0.972546922928,-1.82929203412,-0.835091113879
A9JHTV37LSE5F,M,35,6,32,32,Matt,zebra,striped,exotic,fast,4,0.972546922928,0.0687279045244,-0.654327310198
AO1XRGCWU3YR4,F,35,0,27,1,Ivan,shark,scary,mean,dangerous,4,-1.46274571882,0.221940952396,-0.669951991187
AO1XRGCWU3YR4,F,35,0,10,2,Ethan,dolphin,smart,friendly,playful,2,0.221940952396,1.01473468003,0.221940952396
AO1XRGCWU3YR4,F,35,0,21,3,David,monkey,funny,smart,playful,4,1.11383389598,0.122841736443,-0.669951991187
AO1XRGCWU3YR4,F,35,0,3,4,Charles,bear,scary,big,fierce,3,1.11383389598,-0.669951991187,0.122841736443
AO1XRGCWU3YR4,F,35,0,17,5,Bob,goose,loud,mean,annoying,1,1.11383389598,-1.56184493477,0.122841736443
AO1XRGCWU3YR4,F,35,0,4,6,Tom,bee,busy,small,angry,3,1.21293311193,-0.669951991187,-0.669951991187
AO1XRGCWU3YR4,F,35,0,16,7,Jake,goat,funny,hungry,loud,3,1.21293311193,-0.669951991187,-0.669951991187
AO1XRGCWU3YR4,F,35,0,9,8,Albert,dog,loyal,friendly,happy,1,1.21293311193,0.221940952396,0.122841736443
AO1XRGCWU3YR4,F,35,0,18,9,Patrick,horse,fast,strong,beautiful,1,1.21293311193,0.122841736443,-0.669951991187
AO1XRGCWU3YR4,F,35,0,11,10,Victor,duck,loud,cute,quacking,4,-0.669951991187,0.122841736443,0.122841736443
AO1XRGCWU3YR4,F,35,0,30,11,Barry,whale,large,graceful,majestic,2,1.21293311193,-1.56184493477,-1.56184493477
AO1XRGCWU3YR4,F,35,0,15,12,Daniel,frog,slimy,noisy,jumpy,3,1.21293311193,-0.669951991187,-0.669951991187
AO1XRGCWU3YR4,F,35,0,8,13,Kenneth,cow,fat,lazy,dumb,4,1.21293311193,0.122841736443,-0.669951991187
AO1XRGCWU3YR4,F,35,0,7,14,Steve,cat,independent,lazy,soft,1,1.21293311193,-1.46274571882,-0.669951991187
AO1XRGCWU3YR4,F,35,0,6,15,Jeff,buffalo,big,strong,wild,3,1.21293311193,0.122841736443,-0.669951991187
AO1XRGCWU3YR4,F,35,0,24,16,Harry,penguin,cold,cute,funny,4,0.122841736443,-0.669951991187,-0.669951991187
AO1XRGCWU3YR4,F,35,0,12,17,Owen,elephant,huge,smart,heavy,2,1.31203232789,-0.669951991187,1.31203232789
AO1XRGCWU3YR4,F,35,0,1,18,Fred,ant,small,strong,busy,1,1.21293311193,-0.669951991187,-0.669951991187
AO1XRGCWU3YR4,F,35,0,20,19,Matt,lion,scary,strong,ferocious,3,1.21293311193,0.122841736443,1.21293311193
AO1XRGCWU3YR4,F,35,0,22,20,Nathan,owl,wise,quiet,nocturnal,4,1.21293311193,-0.669951991187,-1.56184493477
AO1XRGCWU3YR4,F,35,0,14,21,Zach,fox,sly,smart,cunning,1,1.21293311193,1.11383389598,1.21293311193
AO1XRGCWU3YR4,F,35,0,32,22,Calvin,zebra,striped,exotic,fast,2,-2.65193631026,0.221940952396,0.122841736443
AO1XRGCWU3YR4,F,35,0,25,23,Frank,pig,dirty,fat,smelly,3,1.21293311193,-0.669951991187,1.31203232789
AO1XRGCWU3YR4,F,35,0,29,24,Winston,tiger,striped,fierce,scary,1,1.31203232789,-0.669951991187,0.122841736443
AO1XRGCWU3YR4,F,35,0,2,25,Eric,bat,scary,blind,nocturnal,4,1.21293311193,0.122841736443,-2.55283709431
AO1XRGCWU3YR4,F,35,0,23,26,Robert,ox,strong,big,slow,2,1.21293311193,0.122841736443,-1.56184493477
AO1XRGCWU3YR4,F,35,0,26,27,George,rabbit,fast,furry,cute,1,1.31203232789,-1.56184493477,-0.669951991187
AO1XRGCWU3YR4,F,35,0,31,28,Alex,wolf,scary,mean,angry,2,0.122841736443,-0.669951991187,-0.669951991187
AO1XRGCWU3YR4,F,35,0,28,29,Quinn,sheep,wooly,fluffy,dumb,2,0.221940952396,-1.56184493477,-1.56184493477
AO1XRGCWU3YR4,F,35,0,5,30,Henry,bird,small,graceful,free,4,1.21293311193,-0.669951991187,-0.669951991187
AO1XRGCWU3YR4,F,35,0,19,31,Luke,kangaroo,jumpy,bouncy,cute,2,0.122841736443,0.122841736443,-0.669951991187
AO1XRGCWU3YR4,F,35,0,13,32,Gary,fish,scaly,wet,smelly,3,1.21293311193,-0.669951991187,0.221940952396
A3DDFEQ9K0H93C,F,45,4,15,1,George,frog,slimy,noisy,jumpy,2,-1.64900910586,0.522856545759,0.522856545759
A3DDFEQ9K0H93C,F,45,4,11,2,Eric,duck,loud,cute,quacking,1,1.16637229439,-0.925053888651,-0.925053888651
A3DDFEQ9K0H93C,F,45,4,2,3,Fred,bat,scary,blind,nocturnal,2,-0.925053888651,0.522856545759,0.522856545759
A3DDFEQ9K0H93C,F,45,4,20,4,Patrick,lion,scary,strong,ferocious,3,1.16637229439,-0.925053888651,0.120659202867
