categoryID,qud,category,f1,f2,f3,prob
21,1,person,1,0,1,0.11587245486677539
21,1,person,1,0,0,0.10297738673501243
21,1,person,0,1,1,0.12136344945735272
21,1,person,0,1,0,0.15125142821796642
21,1,person,0,0,1,0.13591631198839546
21,1,person,0,0,0,0.1551376724233682
21,1,kitten,1,1,1,0.00034576326314148415
21,1,kitten,1,1,0,0.00014465636235565116
21,1,kitten,1,0,1,0.00012667808866631447
21,1,kitten,1,0,0,0.00012244297742824314
21,1,kitten,0,1,1,0.00021298714493137299
21,1,kitten,0,1,0,0.00014682599906098683
21,1,kitten,0,0,1,0.00012724643226042488
21,1,kitten,0,0,0,0.00011200467195158813
22,1,bat,1,1,1,0.00034895007641249883
22,1,bat,1,1,0,0.0001311308736737921
22,1,bat,1,0,1,0.00027327867345215684
22,1,bat,1,0,0,0.00011811289868125368
22,1,bat,0,1,1,0.00017371560939313856
22,1,bat,0,1,0,0.000096495499186398
22,1,bat,0,0,1,0.00018132711664435884
22,1,bat,0,0,0,0.00007703087404441462
22,1,target,1,1,1,0.00031464804256046297
22,1,target,1,1,0,0.00014409000692422436
22,1,target,1,0,1,0.0002351935095939954
22,1,target,1,0,0,0.00011132649004433639
22,1,target,0,1,1,0.00018585328213837477
22,1,target,0,1,0,0.00012103154130975081
22,1,target,0,0,1,0.00018845048200970952
22,1,target,0,0,0,0.00011086155670355628
22,1,dolphin,1,1,1,0.0003180600742594574
22,1,dolphin,1,1,0,0.00012611713382070506
22,1,dolphin,1,0,1,0.0003430881911935523
22,1,dolphin,1,0,0,0.00010434252490876614
22,1,dolphin,0,1,1,0.00016571911458350603
22,1,dolphin,0,1,0,0.00009138597610136222
22,1,dolphin,0,0,1,0.0001608999478925017
22,1,dolphin,0,0,0,0.00008536175294161314
22,1,cat,1,1,1,0.00034084584799649214
22,1,cat,1,1,0,0.0001424018353761066
22,1,cat,1,0,1,0.0002540267047381556
22,1,cat,1,0,0,0.0001120822441631742
22,1,cat,0,1,1,0.0002301613906333467
22,1,cat,0,1,0,0.00008056616106647892
22,1,cat,0,0,1,0.00018051421946700517
22,1,cat,0,0,0,0.00006538866324416138
22,1,person,1,1,1,0.09895564900077722
22,1,person,1,1,0,0.13988537687733188
22,1,person,1,0,1,0.09473385275656918
22,1,person,1,0,0,0.1229576809152653
22,1,person,0,1,1,0.11502985625142151
22,1,person,0,1,0,0.15589812416348384
22,1,person,0,0,1,0.11424314855141857
22,1,person,0,0,0,0.1484897852967569
22,1,snake,1,1,1,0.0003574345921865188
22,1,snake,1,1,0,0.00012269289193927207
22,1,snake,1,0,1,0.00028648306078330095
22,1,snake,1,0,0,0.00010599348642783727
22,1,snake,0,1,1,0.00017307032591377478
22,1,snake,0,1,0,0.0000970988846441727
22,1,snake,0,0,1,0.00016144156092469457
22,1,snake,0,0,0,0.00009582522259266019
22,1,elephant,1,1,1,0.0003200958470968252
22,1,elephant,1,1,0,0.0001654349461978992
22,1,elephant,1,0,1,0.00025569909445318515
22,1,elephant,1,0,0,0.00016050784700415887
22,1,elephant,0,1,1,0.0001549403660992872
22,1,elephant,0,1,0,0.0000976986116250421
22,1,elephant,0,0,1,0.00015668056607197128
22,1,elephant,0,0,0,0.00008030220263686084
22,1,mouse,1,1,1,0.0003456124458135931
22,1,mouse,1,1,0,0.00012798769492323116
22,1,mouse,1,0,1,0.0002829236305120376
22,1,mouse,1,0,0,0.00010490044259000195
22,1,mouse,0,1,1,0.00018477729890205486
22,1,mouse,0,1,0,0.0000801494909918069
22,1,mouse,0,0,1,0.0002070756796535626
22,1,mouse,0,0,0,0.00006924168183301095
23,1,turtle,1,1,1,0.0003670046208548749
23,1,turtle,1,1,0,0.00019662004412125225
23,1,turtle,1,0,1,0.00014004145316087068
23,1,turtle,1,0,0,0.0001103110884313693
23,1,turtle,0,1,1,0.0002418573063039173
23,1,turtle,0,1,0,0.0001290864751025079
23,1,turtle,0,0,1,0.0000892597682974206
23,1,turtle,0,0,0,0.00009359625682880665
23,1,sloth,1,1,1,0.00045862204356816655
23,1,sloth,1,1,0,0.00018010846750166358
23,1,sloth,1,0,1,0.0001309151269378251
23,1,sloth,1,0,0,0.00011484572648318711
23,1,sloth,0,1,1,0.00016838351083740575
23,1,sloth,0,1,0,0.00013670090879038918
23,1,sloth,0,0,1,0.00008439050572543859
23,1,sloth,0,0,0,0.00006976749478754702
23,1,target,1,1,1,0.0002922871525848044
23,1,target,1,1,0,0.00018458246013554268
23,1,target,1,0,1,0.00016370182859076424
23,1,target,1,0,0,0.00013550415078093664
23,1,target,0,1,1,0.00020326995190145385
23,1,target,0,1,0,0.00016565615880308312
23,1,target,0,0,1,0.00013296300598820886
23,1,target,0,0,0,0.00010872020921999414
23,1,gorilla,1,1,1,0.00031947499833851037
23,1,gorilla,1,1,0,0.00017558935479238073
23,1,gorilla,1,0,1,0.00019068378524791688
23,1,gorilla,1,0,0,0.0001443723050561729
23,1,gorilla,0,1,1,0.00022567295318225318
23,1,gorilla,0,1,0,0.00011447788153664867
23,1,gorilla,0,0,1,0.0001136491381563677
23,1,gorilla,0,0,0,0.00008357430390521352
23,1,bear,1,1,1,0.0003429583171671391
23,1,bear,1,1,0,0.00018805712233589285
23,1,bear,1,0,1,0.0001623997488491614
23,1,bear,1,0,0,0.000152461088644796
23,1,bear,0,1,1,0.00018283381451538442
23,1,bear,0,1,0,0.00012732155382911647
23,1,bear,0,0,1,0.00013125355017287643
23,1,bear,0,0,0,0.0000764175033452632
23,1,person,1,1,1,0.11682523639941642
23,1,person,1,1,0,0.11810316283001578
23,1,person,1,0,1,0.10896868325594818
23,1,person,1,0,0,0.12303737226608367
23,1,person,0,1,1,0.13644495341058555
23,1,person,0,1,0,0.11617221027675473
23,1,person,0,0,1,0.1420482480012339
23,1,person,0,0,0,0.12886261751055397
23,1,lion,1,1,1,0.0003867228894555956
23,1,lion,1,1,0,0.00020994490610745604
23,1,lion,1,0,1,0.000130556856116979
23,1,lion,1,0,0,0.00012431979995081296
23,1,lion,0,1,1,0.00024167674939113703
23,1,lion,0,1,0,0.00010499008936777339
23,1,lion,0,0,1,0.00010430619855369829
23,1,lion,0,0,0,0.000052486262493186474
23,1,elephant,1,1,1,0.00031999371188456125
23,1,elephant,1,1,0,0.00023210887996615094
23,1,elephant,1,0,1,0.0001801569490675639
23,1,elephant,1,0,0,0.0001567090294315721
23,1,elephant,0,1,1,0.00018035332548321545
23,1,elephant,0,1,0,0.00010653625772746018
23,1,elephant,0,0,1,0.00010869152266504566
23,1,elephant,0,0,0,0.0000685694869327524
24,1,target,1,1,1,0.00037542548946120505
24,1,target,1,1,0,0.00028976079223284195
24,1,target,1,0,1,0.0002817283157159493
24,1,target,1,0,0,0.00027035348840743497
24,1,target,0,1,1,0.00006576635840065466
24,1,target,0,1,0,0.00007378059596978904
24,1,target,0,0,1,0.00008641636728672325
24,1,target,0,0,0,0.00008569932613304306
24,1,hyena,1,1,1,0.00045927617210714115
24,1,hyena,1,1,0,0.00028771863431097735
24,1,hyena,1,0,1,0.00021331501892866257
24,1,hyena,1,0,0,0.0002080292495180576
24,1,hyena,0,1,1,0.00010618055790997319
24,1,hyena,0,1,0,0.00008167317370709373
24,1,hyena,0,0,1,0.00007766982324475495
24,1,hyena,0,0,0,0.000054485024301405565
24,1,person,1,1,1,0.1274425472859316
24,1,person,1,1,0,0.1339450863251043
24,1,person,1,0,1,0.15231697020436846
24,1,person,1,0,0,0.16448815717659834
24,1,person,0,1,1,0.0980313825781095
24,1,person,0,1,0,0.1043154596395957
24,1,person,0,0,1,0.10417152472070013
24,1,person,0,0,0,0.10475947284675549
24,1,polar-bear,1,1,1,0.00040656600557845515
24,1,polar-bear,1,1,0,0.0002949373468017556
24,1,polar-bear,1,0,1,0.0002513614101543278
24,1,polar-bear,1,0,0,0.00021954209547437247
24,1,polar-bear,0,1,1,0.00010626958646023887
24,1,polar-bear,0,1,0,0.0000964365252015785
24,1,polar-bear,0,0,1,0.00007039904040368489
24,1,polar-bear,0,0,0,0.00004848870343956252
24,1,snake,1,1,1,0.00044915234088570006
24,1,snake,1,1,0,0.0002768169980901895
24,1,snake,1,0,1,0.0002518152762458821
24,1,snake,1,0,0,0.0002275425759747915
24,1,snake,0,1,1,0.00010240341033722035
24,1,snake,0,1,0,0.00006652483441780218
24,1,snake,0,0,1,0.00006440687136116208
24,1,snake,0,0,0,0.00006632578870283647
24,1,kitten,1,1,1,0.0004455194344745306
24,1,kitten,1,1,0,0.0002930647536439416
24,1,kitten,1,0,1,0.00023441368989333882
24,1,kitten,1,0,0,0.00022218495500574492
24,1,kitten,0,1,1,0.00008073034347319105
24,1,kitten,0,1,0,0.00008113903471426133
24,1,kitten,0,0,1,0.00007768010592148686
24,1,kitten,0,0,0,0.00007121171350194652
24,1,puppy,1,1,1,0.0006324594650661784
24,1,puppy,1,1,0,0.0002727929793219958
24,1,puppy,1,0,1,0.00023833020630863785
24,1,puppy,1,0,0,0.0001651707995690993
24,1,puppy,0,1,1,0.00006757364927559094
24,1,puppy,0,1,0,0.000056794764558742724
24,1,puppy,0,0,1,0.000044100370236240965
24,1,puppy,0,0,0,0.00003862724035795144
24,1,monkey,1,1,1,0.00043843694633247164
24,1,monkey,1,1,0,0.0002751430571947545
24,1,monkey,1,0,1,0.00024990152655243264
24,1,monkey,1,0,0,0.0001953928354373699
24,1,monkey,0,1,1,0.00009930080536671672
24,1,monkey,0,1,0,0.00007946158084141841
24,1,monkey,0,0,1,0.00008538157051150618
24,1,monkey,0,0,0,0.0000683201981116357
25,1,hippo,1,1,1,0.0005294409564781426
25,1,hippo,1,1,0,0.00015144210116788438
25,1,hippo,1,0,1,0.00019413429809010484
25,1,hippo,1,0,0,0.00009496923704382559
25,1,hippo,0,1,1,0.0002283558786898118
25,1,hippo,0,1,0,0.0001241917102300446
25,1,hippo,0,0,1,0.00008777474769382857
25,1,hippo,0,0,0,0.00007893800891138069
25,1,skunk,1,1,1,0.00044343881710987514
25,1,skunk,1,1,0,0.0002119144114784576
25,1,skunk,1,0,1,0.00021994070409936002
25,1,skunk,1,0,0,0.0001240179216328377
25,1,skunk,0,1,1,0.00018190811155741066
25,1,skunk,0,1,0,0.00014459617374202897
25,1,skunk,0,0,1,0.00010705978657201468
25,1,skunk,0,0,0,0.000056550711390098134
25,1,target,1,1,1,0.0005360098355839192
25,1,target,1,1,0,0.00017481079204952822
25,1,target,1,0,1,0.00018190337250921672
25,1,target,1,0,0,0.00010785583699507013
25,1,target,0,1,1,0.00017040764528465638
25,1,target,0,1,0,0.0001372048638984819
25,1,target,0,0,1,0.00009488189324792634
25,1,target,0,0,0,0.00008828796664442041
25,1,dog,1,1,1,0.0004243483932800612
25,1,dog,1,1,0,0.0001900060265112777
25,1,dog,1,0,1,0.0002397430014227405
25,1,dog,1,0,0,0.00012481027833034962
25,1,dog,0,1,1,0.0002044217229596916
25,1,dog,0,1,0,0.00015904672706709233
25,1,dog,0,0,1,0.00007823224789531214
25,1,dog,0,0,0,0.00006520425663042407
25,1,cat,1,1,1,0.00047378703216032956
25,1,cat,1,1,0,0.00013665891901495708
25,1,cat,1,0,1,0.00023443105034121983
25,1,cat,1,0,0,0.00011672400013638303
25,1,cat,0,1,1,0.00017905955340498733
25,1,cat,0,1,0,0.00015969024469364315
25,1,cat,0,0,1,0.00011007567796173571
25,1,cat,0,0,0,0.00007090407604884125
25,1,person,1,1,1,0.18227454225810363
25,1,person,1,1,0,0.10287655832747462
25,1,person,1,0,1,0.16781919557353323
25,1,person,1,0,0,0.09095758263097584
25,1,person,0,1,1,0.10827575782655939
25,1,person,0,1,0,0.11589845341179987
25,1,person,0,0,1,0.09545969666161605
25,1,person,0,0,0,0.1260340843281238
25,1,rat,1,1,1,0.0004053698203190256
25,1,rat,1,1,0,0.0002358834151306549
25,1,rat,1,0,1,0.00018625789785077518
25,1,rat,1,0,0,0.0001365594377798538
25,1,rat,0,1,1,0.0001845640615197812
25,1,rat,0,1,0,0.00014674327473758505
25,1,rat,0,0,1,0.00009908012599124773
25,1,rat,0,0,0,0.00008527289683344549
25,1,baboon,1,1,1,0.0005140823589942066
25,1,baboon,1,1,0,0.00017947529115034012
25,1,baboon,1,0,1,0.00016564224746525968
25,1,baboon,1,0,0,0.00009499118863407867
25,1,baboon,0,1,1,0.00025457889249227116
25,1,baboon,0,1,0,0.0001009268743375171
25,1,baboon,0,0,1,0.00009848723725314094
25,1,baboon,0,0,0,0.0000790349713650212
26,1,target,1,1,1,0.00046839294758976304
26,1,target,1,1,0,0.00026532556389603486
26,1,target,1,0,1,0.00013318439522988306
26,1,target,1,0,0,0.0001507849837304733
26,1,target,0,1,1,0.00016758565751261335
26,1,target,0,1,0,0.00014246852156086658
26,1,target,0,0,1,0.00007887402011381294
26,1,target,0,0,0,0.00009169485201234611
26,1,gazelle,1,1,1,0.0004974811098492524
26,1,gazelle,1,1,0,0.0003144320603004534
26,1,gazelle,1,0,1,0.00015420719265870348
26,1,gazelle,1,0,0,0.0001408457600702432
26,1,gazelle,0,1,1,0.00018352031897777313
26,1,gazelle,0,1,0,0.00010915317773320873
26,1,gazelle,0,0,1,0.00006595609666997655
26,1,gazelle,0,0,0,0.00004861177729769364
26,1,bear,1,1,1,0.00044560085388943473
26,1,bear,1,1,0,0.00031730897028668756
26,1,bear,1,0,1,0.00011572674773253307
26,1,bear,1,0,0,0.00012515496469599763
26,1,bear,0,1,1,0.0002052026640741848
26,1,bear,0,1,0,0.00016968685108555547
26,1,bear,0,0,1,0.00007532445831996409
26,1,bear,0,0,0,0.00004872486176598581
26,1,cat,1,1,1,0.000442967993884924
26,1,cat,1,1,0,0.0003094701998342715
26,1,cat,1,0,1,0.00010935485991674673
26,1,cat,1,0,0,0.00011697183158486495
26,1,cat,0,1,1,0.00019375148251542186
26,1,cat,0,1,0,0.00018767894848558016
26,1,cat,0,0,1,0.00007610492929132022
26,1,cat,0,0,0,0.0000629422139500988
26,1,person,1,1,1,0.09486811147615101
26,1,person,1,1,0,0.09613309657502472
26,1,person,1,0,1,0.16887012077007799
26,1,person,1,0,0,0.16815691161154203
26,1,person,0,1,1,0.07948598775377799
26,1,person,0,1,0,0.08074029781688866
26,1,person,0,0,1,0.14371486574358303
26,1,person,0,0,0,0.15751347555512393
26,1,kitten,1,1,1,0.00042944062743392546
26,1,kitten,1,1,0,0.00021815143087202998
26,1,kitten,1,0,1,0.0001334999160442275
26,1,kitten,1,0,0,0.00012045941480224848
26,1,kitten,0,1,1,0.0002418557672845072
26,1,kitten,0,1,0,0.00015823520558283963
26,1,kitten,0,0,1,0.00010055277976568314
26,1,kitten,0,0,0,0.00007792831067420156
26,1,cheetah,1,1,1,0.00047243349115957717
26,1,cheetah,1,1,0,0.0003021944003507336
26,1,cheetah,1,0,1,0.00014556312269925793
26,1,cheetah,1,0,0,0.00013091066540898684
26,1,cheetah,0,1,1,0.00017815599072487762
26,1,cheetah,0,1,0,0.0001409592436509557
26,1,cheetah,0,0,1,0.00007974750873839749
26,1,cheetah,0,0,0,0.000055858997431392674
26,1,puppy,1,1,1,0.0006622541998281762
26,1,puppy,1,1,0,0.0002582203963017385
26,1,puppy,1,0,1,0.00009737933036161012
26,1,puppy,1,0,0,0.0000857948177913707
26,1,puppy,0,1,1,0.0001541662599478466
26,1,puppy,0,1,0,0.00011904322082244704
26,1,puppy,0,0,1,0.00007430282017368643
26,1,puppy,0,0,0,0.00006553351346305347
27,1,target,1,1,1,0.0008824674326089891
27,1,target,1,1,0,0.00025792120736681625
27,1,target,1,0,1,0.0002688640909563246
27,1,target,1,0,0,0.0001798874032725825
27,1,target,0,1,1,0.0002437321593944661
27,1,target,0,1,0,0.00011195565335528222
27,1,target,0,0,1,0.00011797439957868132
27,1,target,0,0,0,0.00011161102564627258
27,1,bear,1,1,1,0.0008352725167372212
27,1,bear,1,1,0,0.00023560506296809317
27,1,bear,1,0,1,0.00021973472254200262
27,1,bear,1,0,0,0.00015974089067351632
27,1,bear,0,1,1,0.0003080241216736514
27,1,bear,0,1,0,0.00013548818213884897
27,1,bear,0,0,1,0.00014303158718389141
27,1,bear,0,0,0,0.00010553491056578874
27,1,cat,1,1,1,0.0009019204711902516
27,1,cat,1,1,0,0.0002612831538554998
27,1,cat,1,0,1,0.00021710854647470293
27,1,cat,1,0,0,0.00019570905310964582
27,1,cat,0,1,1,0.00022855347940466009
27,1,cat,0,1,0,0.00014067831187970502
27,1,cat,0,0,1,0.00012493568135508984
27,1,cat,0,0,0,0.0000997212539029375
27,1,person,1,1,1,0.1803754206794708
27,1,person,1,1,0,0.12454741793227327
27,1,person,1,0,1,0.13581909640121015
27,1,person,1,0,0,0.1282462889583333
27,1,person,0,1,1,0.10970357608812778
27,1,person,0,1,0,0.09186144425830817
27,1,person,0,0,1,0.09697608743904307
27,1,person,0,0,0,0.12165024480569812
27,1,lion,1,1,1,0.0007573012736060825
27,1,lion,1,1,0,0.0003149081021964404
27,1,lion,1,0,1,0.0002733161466201127
27,1,lion,1,0,0,0.00022199037618232664
27,1,lion,0,1,1,0.0002227781019018732
27,1,lion,0,1,0,0.00011927430289786281
27,1,lion,0,0,1,0.00013830289035944872
27,1,lion,0,0,0,0.00010844035048125398
27,1,snake,1,1,1,0.0008267450238914674
27,1,snake,1,1,0,0.0003150736884828042
27,1,snake,1,0,1,0.0002784331601402397
27,1,snake,1,0,0,0.00019092275879076058
27,1,snake,0,1,1,0.00022209623371327459
27,1,snake,0,1,0,0.00013215902119970434
27,1,snake,0,0,1,0.00012863754896946876
27,1,snake,0,0,0,0.00008328914026701157
28,1,lamb,1,1,1,0.0004360816317829715
28,1,lamb,1,1,0,0.0004358983366393046
28,1,lamb,1,0,1,0.00015049395546084328
28,1,lamb,1,0,0,0.00013940547917827968
28,1,lamb,0,1,1,0.00010560801164149187
28,1,lamb,0,1,0,0.00007942081494573514
28,1,lamb,0,0,1,0.00008797832958413279
28,1,lamb,0,0,0,0.0000815034183178619
28,1,target,1,1,1,0.000419811969188307
28,1,target,1,1,0,0.0002959273405540718
28,1,target,1,0,1,0.00019911797725517176
28,1,target,1,0,0,0.00016326545117456275
28,1,target,0,1,1,0.00011675816900043474
28,1,target,0,1,0,0.00009220313984867986
28,1,target,0,0,1,0.00012111606289921977
28,1,target,0,0,0,0.0001005002395103679
28,1,dog,1,1,1,0.000515802442418426
28,1,dog,1,1,0,0.000272324263628079
28,1,dog,1,0,1,0.00016287193641402784
28,1,dog,1,0,0,0.00014792347266512882
28,1,dog,0,1,1,0.00014537754006081484
28,1,dog,0,1,0,0.00011971479489516248
28,1,dog,0,0,1,0.00007148678849733412
28,1,dog,0,0,0,0.00007015371809068657
28,1,cat,1,1,1,0.0005630604033620835
28,1,cat,1,1,0,0.00041345815484453
28,1,cat,1,0,1,0.00011692680401715926
28,1,cat,1,0,0,0.00011868899927399443
28,1,cat,0,1,1,0.00008106770306492902
28,1,cat,0,1,0,0.00008530310409046362
28,1,cat,0,0,1,0.00008277098647220687
28,1,cat,0,0,0,0.00006135358694471269
28,1,person,1,1,1,0.09043257614913583
28,1,person,1,1,0,0.08488608678119332
28,1,person,1,0,1,0.09976898039977014
28,1,person,1,0,0,0.09343688093336378
28,1,person,0,1,1,0.09410131700569117
28,1,person,0,1,0,0.09363205135101468
28,1,person,0,0,1,0.21304904083316828
28,1,person,0,0,0,0.22007482769504447
28,1,mammoth,1,1,1,0.0005766757932034543
28,1,mammoth,1,1,0,0.00035037772645012247
28,1,mammoth,1,0,1,0.0001740507259343337
28,1,mammoth,1,0,0,0.00011257772444345823
28,1,mammoth,0,1,1,0.00008830432222035877
28,1,mammoth,0,1,0,0.00007057802092718986
28,1,mammoth,0,0,1,0.00009568645952347098
28,1,mammoth,0,0,0,0.00005916159077051653
28,1,rabbit,1,1,1,0.0004978877798298036
28,1,rabbit,1,1,0,0.0004123618407716968
28,1,rabbit,1,0,1,0.0001796780047134609
28,1,rabbit,1,0,0,0.00014122818899077493
28,1,rabbit,0,1,1,0.00009301449648251115
28,1,rabbit,0,1,0,0.00006215661852031681
28,1,rabbit,0,0,1,0.00007705629094206875
28,1,rabbit,0,0,0,0.00006663499392903967
28,1,ox,1,1,1,0.0004959496793040425
28,1,ox,1,1,0,0.00035605783592305144
28,1,ox,1,0,1,0.0001550792632730012
28,1,ox,1,0,0,0.00010891225547585221
28,1,ox,0,1,1,0.00014346346143092486
28,1,ox,0,1,0,0.00009566443002584711
28,1,ox,0,0,1,0.00009041301225594183
28,1,ox,0,0,0,0.00006189331055557411
29,1,target,1,1,1,0.0005302428715027084
29,1,target,1,1,0,0.00017191406063629336
29,1,target,1,0,1,0.0002731542106818141
29,1,target,1,0,0,0.0001682045903831138
29,1,target,0,1,1,0.0001328758464485135
29,1,target,0,1,0,0.00011883924097224904
29,1,target,0,0,1,0.00010252780072714507
29,1,target,0,0,0,0.00007336076740991208
29,1,snake,1,1,1,0.0005466821150824887
29,1,snake,1,1,0,0.00025059116198523245
29,1,snake,1,0,1,0.00029660054115242766
29,1,snake,1,0,0,0.00018767310899721332
29,1,snake,0,1,1,0.00010252340675969829
29,1,snake,0,1,0,0.00008672098981074196
29,1,snake,0,0,1,0.00008098373654393467
29,1,snake,0,0,0,0.00004300151022611457
29,1,bear,1,1,1,0.0005373008191206792
29,1,bear,1,1,0,0.00024333699903982786
29,1,bear,1,0,1,0.0002869610667588808
29,1,bear,1,0,0,0.00021624907691844108
29,1,bear,0,1,1,0.00009312815482278066
29,1,bear,0,1,0,0.00007211548862651637
29,1,bear,0,0,1,0.00007770920645036322
29,1,bear,0,0,0,0.0000659682273539858
29,1,person,1,1,1,0.08069147392132969
29,1,person,1,1,0,0.07226378267660556
29,1,person,1,0,1,0.07774943356229413
29,1,person,1,0,0,0.07869849573829474
29,1,person,0,1,1,0.18199680664667514
29,1,person,0,1,0,0.14400000032011065
29,1,person,0,0,1,0.16367607673425183
29,1,person,0,0,0,0.18975656954518247
29,1,lion,1,1,1,0.0006015583392754273
29,1,lion,1,1,0,0.00026858175625150336
29,1,lion,1,0,1,0.0002668102601479918
29,1,lion,1,0,0,0.00018550647273060577
29,1,lion,0,1,1,0.0001002922874827016
29,1,lion,0,1,0,0.00007124024308010067
29,1,lion,0,0,1,0.00006801284347948496
29,1,lion,0,0,0,0.00004061711766187496
29,1,wolf,1,1,1,0.0006634479522819076
29,1,wolf,1,1,0,0.0002477665588905511
29,1,wolf,1,0,1,0.0002313967263093722
29,1,wolf,1,0,0,0.00015497999076755114
29,1,wolf,0,1,1,0.00012279727339988616
29,1,wolf,0,1,0,0.00007271732547842766
29,1,wolf,0,0,1,0.00006459785798558967
29,1,wolf,0,0,0,0.00004375905927466228
29,1,zebra,1,1,1,0.0005398011065588129
29,1,zebra,1,1,0,0.00031825771825910845
29,1,zebra,1,0,1,0.00031061450346219204
29,1,zebra,1,0,0,0.00020185181026441032
29,1,zebra,0,1,1,0.0000722900703048681
29,1,zebra,0,1,0,0.0000594277958289986
29,1,zebra,0,0,1,0.00007140515604902334
29,1,zebra,0,0,0,0.00003453668973169218
29,1,bass,1,1,1,0.0005425111045810946
29,1,bass,1,1,0,0.00024813225468456123
29,1,bass,1,0,1,0.00027905145305792093
29,1,bass,1,0,0,0.00021521634760016378
29,1,bass,0,1,1,0.0001394989035152075
29,1,bass,0,1,0,0.00006991729103139306
29,1,bass,0,0,1,0.00006893820432867338
29,1,bass,0,0,0,0.00003316338308846883
30,1,hippo,1,1,1,0.000458857796829827
30,1,hippo,1,1,0,0.00021397674050000856
30,1,hippo,1,0,1,0.00023005624898107214
30,1,hippo,1,0,0,0.0001383797093390492
30,1,hippo,0,1,1,0.00011326413240649468
30,1,hippo,0,1,0,0.00010052531912995364
30,1,hippo,0,0,1,0.00008987381479820288
30,1,hippo,0,0,0,0.00006348437004060791
30,1,horse,1,1,1,0.0003922338245473426
30,1,horse,1,1,0,0.00020395808362452464
30,1,horse,1,0,1,0.00025404886662183825
30,1,horse,1,0,0,0.00017261345042362457
30,1,horse,0,1,1,0.00015991435835733216
30,1,horse,0,1,0,0.00008648375183431886
30,1,horse,0,0,1,0.00009737965820866562
30,1,horse,0,0,0,0.000042376807964332194
30,1,target,1,1,1,0.00038198674005691783
30,1,target,1,1,0,0.0001743854346904081
30,1,target,1,0,1,0.00021581177638153247
30,1,target,1,0,0,0.00014024093036068983
30,1,target,0,1,1,0.00017186000896845358
30,1,target,0,1,0,0.00011826860762673876
30,1,target,0,0,1,0.00011848853455249975
30,1,target,0,0,0,0.00009552808170733867
30,1,gazelle,1,1,1,0.0005031215034789791
30,1,gazelle,1,1,0,0.00014708422382101008
30,1,gazelle,1,0,1,0.00027561756702827446
30,1,gazelle,1,0,0,0.00010986144501638755
30,1,gazelle,0,1,1,0.00017415674123482142
30,1,gazelle,0,1,0,0.00005903576145702427
30,1,gazelle,0,0,1,0.00009808493577447999
30,1,gazelle,0,0,0,0.00004187771954865182
30,1,swan,1,1,1,0.0003551081663117413
30,1,swan,1,1,0,0.00018316790936892985
30,1,swan,1,0,1,0.0002398619945246935
30,1,swan,1,0,0,0.00011822045359908131
30,1,swan,0,1,1,0.00019790439179302627
30,1,swan,0,1,0,0.00012061543882925535
30,1,swan,0,0,1,0.00012286650330685
30,1,swan,0,0,0,0.00008004568887071076
30,1,person,1,1,1,0.10679425350251952
30,1,person,1,1,0,0.1072110593418517
30,1,person,1,0,1,0.12050877569349852
30,1,person,1,0,0,0.14894135252715224
30,1,person,0,1,1,0.1342392833956085
30,1,person,0,1,0,0.12560606481833525
30,1,person,0,0,1,0.11323090264327396
30,1,person,0,0,0,0.13358004158667494
30,1,lion,1,1,1,0.00035959895114560724
30,1,lion,1,1,0,0.00014886858885855908
30,1,lion,1,0,1,0.00021039577679191787
30,1,lion,1,0,0,0.00012700401361651103
30,1,lion,0,1,1,0.00022975762303168964
30,1,lion,0,1,0,0.00010627371327995653
30,1,lion,0,0,1,0.0001418629403820009
30,1,lion,0,0,0,0.0000973129661973741
30,1,elephant,1,1,1,0.0004278846579150076
30,1,elephant,1,1,0,0.00023083746807757405
30,1,elephant,1,0,1,0.00024320747246885351
30,1,elephant,1,0,0,0.00016606814014201202
30,1,elephant,0,1,1,0.00014588413580469482
30,1,elephant,0,1,0,0.00008346160077006414
30,1,elephant,0,0,1,0.0000661088813655379
30,1,elephant,0,0,0,0.00004311206932201958
31,1,target,1,1,1,0.00034698456723575836
31,1,target,1,1,0,0.00024044075059482316
31,1,target,1,0,1,0.00015497189650682237
31,1,target,1,0,0,0.00022957995079230775
31,1,target,0,1,1,0.00014892577362157758
31,1,target,0,1,0,0.00015409385490253877
31,1,target,0,0,1,0.00014477541070792745
31,1,target,0,0,0,0.00022609000818030246
31,1,bear,1,1,1,0.00037127788854285116
31,1,bear,1,1,0,0.0003055724903864044
31,1,bear,1,0,1,0.00017581803317091188
31,1,bear,1,0,0,0.00022283329997380442
31,1,bear,0,1,1,0.00015229277580025214
31,1,bear,0,1,0,0.00014435024892178893
31,1,bear,0,0,1,0.00010761898991700333
31,1,bear,0,0,0,0.00015290341548907188
31,1,cat,1,1,1,0.0003546330449597551
31,1,cat,1,1,0,0.0002534285397545321
31,1,cat,1,0,1,0.00020660135936564176
31,1,cat,1,0,0,0.00021533921243145453
31,1,cat,0,1,1,0.00012404560165602454
31,1,cat,0,1,0,0.0001565174434345987
31,1,cat,0,0,1,0.00011789736796395027
31,1,cat,0,0,0,0.00021318808708987755
31,1,person,1,1,1,0.1487907083981911
31,1,person,1,1,0,0.11067083298425268
31,1,person,1,0,1,0.08930989720715818
31,1,person,1,0,0,0.12259104418036225
31,1,person,0,1,1,0.10099215431422975
31,1,person,0,1,0,0.112901692647234
31,1,person,0,0,1,0.09694824732173983
31,1,person,0,0,0,0.20797479313004497
