workerID,gender,age,income,language,order,item,dimension,literal,quality,speaker,person,bin,bin_num,prob
13,F,35,6,English,3,elephant,weight,lit,heavy,woman,woman,180-200,6,0.0418410041841
13,F,35,6,English,3,elephant,weight,lit,heavy,woman,woman,200-220,7,0.00836820083682
13,F,35,6,English,3,elephant,weight,lit,heavy,woman,woman,220-10000,8,0.00418410041841
13,F,35,6,English,3,elephant,weight,lit,heavy,woman,woman,>10000,9,0.00418410041841
13,F,35,6,English,4,turtle,speed,fig,slow,woman,woman,0-1,0,0.232057416268
13,F,35,6,English,4,turtle,speed,fig,slow,woman,woman,1-5,1,0.22966507177
13,F,35,6,English,4,turtle,speed,fig,slow,woman,woman,5-6,2,0.181818181818
13,F,35,6,English,4,turtle,speed,fig,slow,woman,woman,6-7,3,0.16028708134
13,F,35,6,English,4,turtle,speed,fig,slow,woman,woman,7-8,4,0.117224880383
13,F,35,6,English,4,turtle,speed,fig,slow,woman,woman,8-9,5,0.0622009569378
13,F,35,6,English,4,turtle,speed,fig,slow,woman,woman,9-10,6,0.0143540669856
13,F,35,6,English,4,turtle,speed,fig,slow,woman,woman,10-20,7,0.0
13,F,35,6,English,4,turtle,speed,fig,slow,woman,woman,20-60,8,0.0
13,F,35,6,English,4,turtle,speed,fig,slow,woman,woman,>60,9,0.00239234449761
13,F,35,6,English,5,giraffe,height,fig,tall,man,man,0-1,0,0.00617283950617
13,F,35,6,English,5,giraffe,height,fig,tall,man,man,1-4,1,0.00308641975309
13,F,35,6,English,5,giraffe,height,fig,tall,man,man,4-4.5,2,0.00617283950617
13,F,35,6,English,5,giraffe,height,fig,tall,man,man,4.5-5,3,0.00308641975309
13,F,35,6,English,5,giraffe,height,fig,tall,man,man,5-5.5,4,0.00308641975309
13,F,35,6,English,5,giraffe,height,fig,tall,man,man,5.5-6,5,0.132716049383
13,F,35,6,English,5,giraffe,height,fig,tall,man,man,6-6.5,6,0.191358024691
13,F,35,6,English,5,giraffe,height,fig,tall,man,man,6.5-7,7,0.203703703704
13,F,35,6,English,5,giraffe,height,fig,tall,man,man,7-15,8,0.154320987654
13,F,35,6,English,5,giraffe,height,fig,tall,man,man,>15,9,0.296296296296
13,F,35,6,English,6,bird,weight,fig,light,man,man,0-10,0,0.00588235294118
13,F,35,6,English,6,bird,weight,fig,light,man,man,10-100,1,0.105882352941
13,F,35,6,English,6,bird,weight,fig,light,man,man,100-120,2,0.179411764706
13,F,35,6,English,6,bird,weight,fig,light,man,man,120-140,3,0.229411764706
13,F,35,6,English,6,bird,weight,fig,light,man,man,140-160,4,0.223529411765
13,F,35,6,English,6,bird,weight,fig,light,man,man,160-180,5,0.164705882353
13,F,35,6,English,6,bird,weight,fig,light,man,man,180-200,6,0.0705882352941
13,F,35,6,English,6,bird,weight,fig,light,man,man,200-220,7,0.0147058823529
13,F,35,6,English,6,bird,weight,fig,light,man,man,220-10000,8,0.00588235294118
13,F,35,6,English,6,bird,weight,fig,light,man,man,>10000,9,0.0
14,M,35,4,english,1,cheetah,speed,fig,fast,woman,woman,0-1,0,0.148425787106
14,M,35,4,english,1,cheetah,speed,fig,fast,woman,woman,1-5,1,0.149925037481
14,M,35,4,english,1,cheetah,speed,fig,fast,woman,woman,5-6,2,0.148425787106
14,M,35,4,english,1,cheetah,speed,fig,fast,woman,woman,6-7,3,0.148425787106
14,M,35,4,english,1,cheetah,speed,fig,fast,woman,woman,7-8,4,0.145427286357
14,M,35,4,english,1,cheetah,speed,fig,fast,woman,woman,8-9,5,0.11844077961
14,M,35,4,english,1,cheetah,speed,fig,fast,woman,woman,9-10,6,0.106446776612
14,M,35,4,english,1,cheetah,speed,fig,fast,woman,woman,10-20,7,0.0344827586207
14,M,35,4,english,1,cheetah,speed,fig,fast,woman,woman,20-60,8,0.0
14,M,35,4,english,1,cheetah,speed,fig,fast,woman,woman,>60,9,0.0
14,M,35,4,english,2,elephant,weight,lit,heavy,woman,woman,0-10,0,0.420168067227
14,M,35,4,english,2,elephant,weight,lit,heavy,woman,woman,10-100,1,0.420168067227
14,M,35,4,english,2,elephant,weight,lit,heavy,woman,woman,100-120,2,0.121848739496
14,M,35,4,english,2,elephant,weight,lit,heavy,woman,woman,120-140,3,0.0378151260504
14,M,35,4,english,2,elephant,weight,lit,heavy,woman,woman,140-160,4,0.0
14,M,35,4,english,2,elephant,weight,lit,heavy,woman,woman,160-180,5,0.0
14,M,35,4,english,2,elephant,weight,lit,heavy,woman,woman,180-200,6,0.0
14,M,35,4,english,2,elephant,weight,lit,heavy,woman,woman,200-220,7,0.0
14,M,35,4,english,2,elephant,weight,lit,heavy,woman,woman,220-10000,8,0.0
14,M,35,4,english,2,elephant,weight,lit,heavy,woman,woman,>10000,9,0.0
14,M,35,4,english,3,bird,weight,lit,light,woman,woman,0-10,0,0.423728813559
14,M,35,4,english,3,bird,weight,lit,light,woman,woman,10-100,1,0.423728813559
14,M,35,4,english,3,bird,weight,lit,light,woman,woman,100-120,2,0.10593220339
14,M,35,4,english,3,bird,weight,lit,light,woman,woman,120-140,3,0.0466101694915
14,M,35,4,english,3,bird,weight,lit,light,woman,woman,140-160,4,0.0
14,M,35,4,english,3,bird,weight,lit,light,woman,woman,160-180,5,0.0
14,M,35,4,english,3,bird,weight,lit,light,woman,woman,180-200,6,0.0
14,M,35,4,english,3,bird,weight,lit,light,woman,woman,200-220,7,0.0
14,M,35,4,english,3,bird,weight,lit,light,woman,woman,220-10000,8,0.0
14,M,35,4,english,3,bird,weight,lit,light,woman,woman,>10000,9,0.0
14,M,35,4,english,4,turtle,speed,lit,slow,man,man,0-1,0,0.448430493274
14,M,35,4,english,4,turtle,speed,lit,slow,man,man,1-5,1,0.448430493274
14,M,35,4,english,4,turtle,speed,lit,slow,man,man,5-6,2,0.103139013453
14,M,35,4,english,4,turtle,speed,lit,slow,man,man,6-7,3,0.0
14,M,35,4,english,4,turtle,speed,lit,slow,man,man,7-8,4,0.0
14,M,35,4,english,4,turtle,speed,lit,slow,man,man,8-9,5,0.0
14,M,35,4,english,4,turtle,speed,lit,slow,man,man,9-10,6,0.0
14,M,35,4,english,4,turtle,speed,lit,slow,man,man,10-20,7,0.0
14,M,35,4,english,4,turtle,speed,lit,slow,man,man,20-60,8,0.0
14,M,35,4,english,4,turtle,speed,lit,slow,man,man,>60,9,0.0
14,M,35,4,english,5,giraffe,height,fig,tall,man,man,0-1,0,0.149031296572
14,M,35,4,english,5,giraffe,height,fig,tall,man,man,1-4,1,0.149031296572
14,M,35,4,english,5,giraffe,height,fig,tall,man,man,4-4.5,2,0.149031296572
14,M,35,4,english,5,giraffe,height,fig,tall,man,man,4.5-5,3,0.149031296572
14,M,35,4,english,5,giraffe,height,fig,tall,man,man,5-5.5,4,0.149031296572
14,M,35,4,english,5,giraffe,height,fig,tall,man,man,5.5-6,5,0.149031296572
14,M,35,4,english,5,giraffe,height,fig,tall,man,man,6-6.5,6,0.0879284649776
14,M,35,4,english,5,giraffe,height,fig,tall,man,man,6.5-7,7,0.0178837555887
14,M,35,4,english,5,giraffe,height,fig,tall,man,man,7-15,8,0.0
14,M,35,4,english,5,giraffe,height,fig,tall,man,man,>15,9,0.0
14,M,35,4,english,6,penguin,height,fig,short,woman,man,0-1,0,0.213675213675
14,M,35,4,english,6,penguin,height,fig,short,woman,man,1-4,1,0.213675213675
14,M,35,4,english,6,penguin,height,fig,short,woman,man,4-4.5,2,0.213675213675
14,M,35,4,english,6,penguin,height,fig,short,woman,man,4.5-5,3,0.213675213675
14,M,35,4,english,6,penguin,height,fig,short,woman,man,5-5.5,4,0.121794871795
14,M,35,4,english,6,penguin,height,fig,short,woman,man,5.5-6,5,0.0235042735043
14,M,35,4,english,6,penguin,height,fig,short,woman,man,6-6.5,6,0.0
14,M,35,4,english,6,penguin,height,fig,short,woman,man,6.5-7,7,0.0
14,M,35,4,english,6,penguin,height,fig,short,woman,man,7-15,8,0.0
14,M,35,4,english,6,penguin,height,fig,short,woman,man,>15,9,0.0
15,F,25,11,english,1,giraffe,height,fig,tall,woman,woman,0-1,0,0.101604278075
15,F,25,11,english,1,giraffe,height,fig,tall,woman,woman,1-4,1,0.0980392156863
15,F,25,11,english,1,giraffe,height,fig,tall,woman,woman,4-4.5,2,0.0837789661319
15,F,25,11,english,1,giraffe,height,fig,tall,woman,woman,4.5-5,3,0.0980392156863
15,F,25,11,english,1,giraffe,height,fig,tall,woman,woman,5-5.5,4,0.0873440285205
15,F,25,11,english,1,giraffe,height,fig,tall,woman,woman,5.5-6,5,0.0873440285205
15,F,25,11,english,1,giraffe,height,fig,tall,woman,woman,6-6.5,6,0.153297682709
15,F,25,11,english,1,giraffe,height,fig,tall,woman,woman,6.5-7,7,0.176470588235
15,F,25,11,english,1,giraffe,height,fig,tall,woman,woman,7-15,8,0.106951871658
15,F,25,11,english,1,giraffe,height,fig,tall,woman,woman,>15,9,0.00713012477718
15,F,25,11,english,2,cheetah,speed,lit,fast,man,woman,0-1,0,0.16501650165
15,F,25,11,english,2,cheetah,speed,lit,fast,man,woman,1-5,1,0.156765676568
15,F,25,11,english,2,cheetah,speed,lit,fast,man,woman,5-6,2,0.160066006601
15,F,25,11,english,2,cheetah,speed,lit,fast,man,woman,6-7,3,0.160066006601
15,F,25,11,english,2,cheetah,speed,lit,fast,man,woman,7-8,4,0.163366336634
15,F,25,11,english,2,cheetah,speed,lit,fast,man,woman,8-9,5,0.0742574257426
15,F,25,11,english,2,cheetah,speed,lit,fast,man,woman,9-10,6,0.049504950495
15,F,25,11,english,2,cheetah,speed,lit,fast,man,woman,10-20,7,0.0412541254125
15,F,25,11,english,2,cheetah,speed,lit,fast,man,woman,20-60,8,0.0247524752475
15,F,25,11,english,2,cheetah,speed,lit,fast,man,woman,>60,9,0.0049504950495
15,F,25,11,english,3,elephant,weight,fig,heavy,man,man,0-10,0,0.0161290322581
15,F,25,11,english,3,elephant,weight,fig,heavy,man,man,10-100,1,0.00537634408602
15,F,25,11,english,3,elephant,weight,fig,heavy,man,man,100-120,2,0.0940860215054
15,F,25,11,english,3,elephant,weight,fig,heavy,man,man,120-140,3,0.0994623655914
15,F,25,11,english,3,elephant,weight,fig,heavy,man,man,140-160,4,0.137096774194
15,F,25,11,english,3,elephant,weight,fig,heavy,man,man,160-180,5,0.150537634409
15,F,25,11,english,3,elephant,weight,fig,heavy,man,man,180-200,6,0.155913978495
15,F,25,11,english,3,elephant,weight,fig,heavy,man,man,200-220,7,0.180107526882
15,F,25,11,english,3,elephant,weight,fig,heavy,man,man,220-10000,8,0.153225806452
15,F,25,11,english,3,elephant,weight,fig,heavy,man,man,>10000,9,0.00806451612903
15,F,25,11,english,4,penguin,height,fig,short,man,woman,0-1,0,0.015625
15,F,25,11,english,4,penguin,height,fig,short,man,woman,1-4,1,0.203125
15,F,25,11,english,4,penguin,height,fig,short,man,woman,4-4.5,2,0.296875
15,F,25,11,english,4,penguin,height,fig,short,man,woman,4.5-5,3,0.34375
15,F,25,11,english,4,penguin,height,fig,short,man,woman,5-5.5,4,0.0625
15,F,25,11,english,4,penguin,height,fig,short,man,woman,5.5-6,5,0.0234375
15,F,25,11,english,4,penguin,height,fig,short,man,woman,6-6.5,6,0.03125
15,F,25,11,english,4,penguin,height,fig,short,man,woman,6.5-7,7,0.0078125
15,F,25,11,english,4,penguin,height,fig,short,man,woman,7-15,8,0.0078125
15,F,25,11,english,4,penguin,height,fig,short,man,woman,>15,9,0.0078125
15,F,25,11,english,5,bird,weight,lit,light,woman,man,0-10,0,0.00732600732601
15,F,25,11,english,5,bird,weight,lit,light,woman,man,10-100,1,0.153846153846
15,F,25,11,english,5,bird,weight,lit,light,woman,man,100-120,2,0.157509157509
15,F,25,11,english,5,bird,weight,lit,light,woman,man,120-140,3,0.164835164835
15,F,25,11,english,5,bird,weight,lit,light,woman,man,140-160,4,0.161172161172
15,F,25,11,english,5,bird,weight,lit,light,woman,man,160-180,5,0.161172161172
15,F,25,11,english,5,bird,weight,lit,light,woman,man,180-200,6,0.168498168498
15,F,25,11,english,5,bird,weight,lit,light,woman,man,200-220,7,0.010989010989
15,F,25,11,english,5,bird,weight,lit,light,woman,man,220-10000,8,0.00732600732601
15,F,25,11,english,5,bird,weight,lit,light,woman,man,>10000,9,0.00732600732601
15,F,25,11,english,6,turtle,speed,lit,slow,man,man,0-1,0,0.579268292683
15,F,25,11,english,6,turtle,speed,lit,slow,man,man,1-5,1,0.0975609756098
15,F,25,11,english,6,turtle,speed,lit,slow,man,man,5-6,2,0.0914634146341
15,F,25,11,english,6,turtle,speed,lit,slow,man,man,6-7,3,0.0853658536585
15,F,25,11,english,6,turtle,speed,lit,slow,man,man,7-8,4,0.0487804878049
15,F,25,11,english,6,turtle,speed,lit,slow,man,man,8-9,5,0.0365853658537
15,F,25,11,english,6,turtle,speed,lit,slow,man,man,9-10,6,0.0121951219512
15,F,25,11,english,6,turtle,speed,lit,slow,man,man,10-20,7,0.0121951219512
15,F,25,11,english,6,turtle,speed,lit,slow,man,man,20-60,8,0.0182926829268
15,F,25,11,english,6,turtle,speed,lit,slow,man,man,>60,9,0.0182926829268
16,F,35,4,english,1,turtle,speed,fig,slow,man,woman,0-1,0,0.61875
16,F,35,4,english,1,turtle,speed,fig,slow,man,woman,1-5,1,0.21875
16,F,35,4,english,1,turtle,speed,fig,slow,man,woman,5-6,2,0.05625
16,F,35,4,english,1,turtle,speed,fig,slow,man,woman,6-7,3,0.0125
16,F,35,4,english,1,turtle,speed,fig,slow,man,woman,7-8,4,0.01875
16,F,35,4,english,1,turtle,speed,fig,slow,man,woman,8-9,5,0.01875
16,F,35,4,english,1,turtle,speed,fig,slow,man,woman,9-10,6,0.00625
16,F,35,4,english,1,turtle,speed,fig,slow,man,woman,10-20,7,0.0125
16,F,35,4,english,1,turtle,speed,fig,slow,man,woman,20-60,8,0.01875
16,F,35,4,english,1,turtle,speed,fig,slow,man,woman,>60,9,0.01875
16,F,35,4,english,2,penguin,height,lit,short,man,woman,0-1,0,0.00515463917526
16,F,35,4,english,2,penguin,height,lit,short,man,woman,1-4,1,0.0103092783505
16,F,35,4,english,2,penguin,height,lit,short,man,woman,4-4.5,2,0.0824742268041
16,F,35,4,english,2,penguin,height,lit,short,man,woman,4.5-5,3,0.164948453608
16,F,35,4,english,2,penguin,height,lit,short,man,woman,5-5.5,4,0.39175257732
16,F,35,4,english,2,penguin,height,lit,short,man,woman,5.5-6,5,0.345360824742
16,F,35,4,english,2,penguin,height,lit,short,man,woman,6-6.5,6,0.0
16,F,35,4,english,2,penguin,height,lit,short,man,woman,6.5-7,7,0.0
16,F,35,4,english,2,penguin,height,lit,short,man,woman,7-15,8,0.0
16,F,35,4,english,2,penguin,height,lit,short,man,woman,>15,9,0.0
16,F,35,4,english,3,giraffe,height,lit,tall,woman,man,0-1,0,0.00505050505051
16,F,35,4,english,3,giraffe,height,lit,tall,woman,man,1-4,1,0.0252525252525
16,F,35,4,english,3,giraffe,height,lit,tall,woman,man,4-4.5,2,0.0505050505051
16,F,35,4,english,3,giraffe,height,lit,tall,woman,man,4.5-5,3,0.0656565656566
16,F,35,4,english,3,giraffe,height,lit,tall,woman,man,5-5.5,4,0.348484848485
16,F,35,4,english,3,giraffe,height,lit,tall,woman,man,5.5-6,5,0.439393939394
16,F,35,4,english,3,giraffe,height,lit,tall,woman,man,6-6.5,6,0.0656565656566
16,F,35,4,english,3,giraffe,height,lit,tall,woman,man,6.5-7,7,0.0
16,F,35,4,english,3,giraffe,height,lit,tall,woman,man,7-15,8,0.0
16,F,35,4,english,3,giraffe,height,lit,tall,woman,man,>15,9,0.0
16,F,35,4,english,4,bird,weight,fig,light,man,man,0-10,0,0.0
16,F,35,4,english,4,bird,weight,fig,light,man,man,10-100,1,0.0266666666667
16,F,35,4,english,4,bird,weight,fig,light,man,man,100-120,2,0.244444444444
16,F,35,4,english,4,bird,weight,fig,light,man,man,120-140,3,0.368888888889
16,F,35,4,english,4,bird,weight,fig,light,man,man,140-160,4,0.235555555556
16,F,35,4,english,4,bird,weight,fig,light,man,man,160-180,5,0.124444444444
16,F,35,4,english,4,bird,weight,fig,light,man,man,180-200,6,0.0
16,F,35,4,english,4,bird,weight,fig,light,man,man,200-220,7,0.0
16,F,35,4,english,4,bird,weight,fig,light,man,man,220-10000,8,0.0
16,F,35,4,english,4,bird,weight,fig,light,man,man,>10000,9,0.0
16,F,35,4,english,5,elephant,weight,lit,heavy,woman,man,0-10,0,0.0
16,F,35,4,english,5,elephant,weight,lit,heavy,woman,man,10-100,1,0.0
16,F,35,4,english,5,elephant,weight,lit,heavy,woman,man,100-120,2,0.12091503268
16,F,35,4,english,5,elephant,weight,lit,heavy,woman,man,120-140,3,0.192810457516
16,F,35,4,english,5,elephant,weight,lit,heavy,woman,man,140-160,4,0.261437908497
16,F,35,4,english,5,elephant,weight,lit,heavy,woman,man,160-180,5,0.235294117647
16,F,35,4,english,5,elephant,weight,lit,heavy,woman,man,180-200,6,0.143790849673
16,F,35,4,english,5,elephant,weight,lit,heavy,woman,man,200-220,7,0.0457516339869
16,F,35,4,english,5,elephant,weight,lit,heavy,woman,man,220-10000,8,0.0
16,F,35,4,english,5,elephant,weight,lit,heavy,woman,man,>10000,9,0.0
16,F,35,4,english,6,cheetah,speed,fig,fast,woman,woman,0-1,0,0.0
16,F,35,4,english,6,cheetah,speed,fig,fast,woman,woman,1-5,1,0.0
16,F,35,4,english,6,cheetah,speed,fig,fast,woman,woman,5-6,2,0.0
16,F,35,4,english,6,cheetah,speed,fig,fast,woman,woman,6-7,3,0.0487804878049
16,F,35,4,english,6,cheetah,speed,fig,fast,woman,woman,7-8,4,0.0536585365854
16,F,35,4,english,6,cheetah,speed,fig,fast,woman,woman,8-9,5,0.0926829268293
16,F,35,4,english,6,cheetah,speed,fig,fast,woman,woman,9-10,6,0.112195121951
16,F,35,4,english,6,cheetah,speed,fig,fast,woman,woman,10-20,7,0.365853658537
16,F,35,4,english,6,cheetah,speed,fig,fast,woman,woman,20-60,8,0.326829268293
16,F,35,4,english,6,cheetah,speed,fig,fast,woman,woman,>60,9,0.0
17,M,35,6,english,1,penguin,height,lit,short,woman,man,0-1,0,0.117221418234
17,M,35,6,english,1,penguin,height,lit,short,woman,man,1-4,1,0.108538350217
17,M,35,6,english,1,penguin,height,lit,short,woman,man,4-4.5,2,0.0911722141823
17,M,35,6,english,1,penguin,height,lit,short,woman,man,4.5-5,3,0.082489146165
17,M,35,6,english,1,penguin,height,lit,short,woman,man,5-5.5,4,0.112879884226
17,M,35,6,english,1,penguin,height,lit,short,woman,man,5.5-6,5,0.095513748191
17,M,35,6,english,1,penguin,height,lit,short,woman,man,6-6.5,6,0.101302460203
17,M,35,6,english,1,penguin,height,lit,short,woman,man,6.5-7,7,0.102749638205
17,M,35,6,english,1,penguin,height,lit,short,woman,man,7-15,8,0.104196816208
17,M,35,6,english,1,penguin,height,lit,short,woman,man,>15,9,0.0839363241679
17,M,35,6,english,2,elephant,weight,lit,heavy,woman,woman,0-10,0,0.0696629213483
17,M,35,6,english,2,elephant,weight,lit,heavy,woman,woman,10-100,1,0.0494382022472
17,M,35,6,english,2,elephant,weight,lit,heavy,woman,woman,100-120,2,0.0494382022472
17,M,35,6,english,2,elephant,weight,lit,heavy,woman,woman,120-140,3,0.0696629213483
17,M,35,6,english,2,elephant,weight,lit,heavy,woman,woman,140-160,4,0.0786516853933
17,M,35,6,english,2,elephant,weight,lit,heavy,woman,woman,160-180,5,0.107865168539
17,M,35,6,english,2,elephant,weight,lit,heavy,woman,woman,180-200,6,0.110112359551
17,M,35,6,english,2,elephant,weight,lit,heavy,woman,woman,200-220,7,0.137078651685
17,M,35,6,english,2,elephant,weight,lit,heavy,woman,woman,220-10000,8,0.184269662921
17,M,35,6,english,2,elephant,weight,lit,heavy,woman,woman,>10000,9,0.143820224719
17,M,35,6,english,3,cheetah,speed,fig,fast,man,woman,0-1,0,0.0521861777151
17,M,35,6,english,3,cheetah,speed,fig,fast,man,woman,1-5,1,0.0930888575458
17,M,35,6,english,3,cheetah,speed,fig,fast,man,woman,5-6,2,0.0874471086037
17,M,35,6,english,3,cheetah,speed,fig,fast,man,woman,6-7,3,0.119887165021
17,M,35,6,english,3,cheetah,speed,fig,fast,man,woman,7-8,4,0.124118476728
17,M,35,6,english,3,cheetah,speed,fig,fast,man,woman,8-9,5,0.126939351199
17,M,35,6,english,3,cheetah,speed,fig,fast,man,woman,9-10,6,0.11706629055
17,M,35,6,english,3,cheetah,speed,fig,fast,man,woman,10-20,7,0.131170662906
17,M,35,6,english,3,cheetah,speed,fig,fast,man,woman,20-60,8,0.132581100141
17,M,35,6,english,3,cheetah,speed,fig,fast,man,woman,>60,9,0.015514809591
17,M,35,6,english,4,giraffe,height,lit,tall,woman,man,0-1,0,0.0290909090909
17,M,35,6,english,4,giraffe,height,lit,tall,woman,man,1-4,1,0.04
17,M,35,6,english,4,giraffe,height,lit,tall,woman,man,4-4.5,2,0.0545454545455
17,M,35,6,english,4,giraffe,height,lit,tall,woman,man,4.5-5,3,0.0581818181818
17,M,35,6,english,4,giraffe,height,lit,tall,woman,man,5-5.5,4,0.0763636363636
17,M,35,6,english,4,giraffe,height,lit,tall,woman,man,5.5-6,5,0.305454545455
17,M,35,6,english,4,giraffe,height,lit,tall,woman,man,6-6.5,6,0.338181818182
17,M,35,6,english,4,giraffe,height,lit,tall,woman,man,6.5-7,7,0.0363636363636
17,M,35,6,english,4,giraffe,height,lit,tall,woman,man,7-15,8,0.0327272727273
17,M,35,6,english,4,giraffe,height,lit,tall,woman,man,>15,9,0.0290909090909
17,M,35,6,english,5,turtle,speed,fig,slow,woman,woman,0-1,0,0.397379912664
17,M,35,6,english,5,turtle,speed,fig,slow,woman,woman,1-5,1,0.375545851528
17,M,35,6,english,5,turtle,speed,fig,slow,woman,woman,5-6,2,0.0349344978166
17,M,35,6,english,5,turtle,speed,fig,slow,woman,woman,6-7,3,0.0698689956332
17,M,35,6,english,5,turtle,speed,fig,slow,woman,woman,7-8,4,0.0262008733624
17,M,35,6,english,5,turtle,speed,fig,slow,woman,woman,8-9,5,0.0262008733624
17,M,35,6,english,5,turtle,speed,fig,slow,woman,woman,9-10,6,0.00873362445415
17,M,35,6,english,5,turtle,speed,fig,slow,woman,woman,10-20,7,0.0218340611354
17,M,35,6,english,5,turtle,speed,fig,slow,woman,woman,20-60,8,0.0131004366812
17,M,35,6,english,5,turtle,speed,fig,slow,woman,woman,>60,9,0.0262008733624
17,M,35,6,english,6,bird,weight,fig,light,man,man,0-10,0,0.273170731707
17,M,35,6,english,6,bird,weight,fig,light,man,man,10-100,1,0.282926829268
17,M,35,6,english,6,bird,weight,fig,light,man,man,100-120,2,0.0780487804878
17,M,35,6,english,6,bird,weight,fig,light,man,man,120-140,3,0.0536585365854
17,M,35,6,english,6,bird,weight,fig,light,man,man,140-160,4,0.0487804878049
17,M,35,6,english,6,bird,weight,fig,light,man,man,160-180,5,0.121951219512
17,M,35,6,english,6,bird,weight,fig,light,man,man,180-200,6,0.0878048780488
17,M,35,6,english,6,bird,weight,fig,light,man,man,200-220,7,0.00975609756098
17,M,35,6,english,6,bird,weight,fig,light,man,man,220-10000,8,0.0243902439024
17,M,35,6,english,6,bird,weight,fig,light,man,man,>10000,9,0.019512195122
18,F,55,4,English,1,bird,weight,lit,light,woman,man,0-10,0,0.00961538461538
18,F,55,4,English,1,bird,weight,lit,light,woman,man,10-100,1,0.00641025641026
18,F,55,4,English,1,bird,weight,lit,light,woman,man,100-120,2,0.00641025641026
18,F,55,4,English,1,bird,weight,lit,light,woman,man,120-140,3,0.00641025641026
18,F,55,4,English,1,bird,weight,lit,light,woman,man,140-160,4,0.227564102564
18,F,55,4,English,1,bird,weight,lit,light,woman,man,160-180,5,0.298076923077
18,F,55,4,English,1,bird,weight,lit,light,woman,man,180-200,6,0.230769230769
18,F,55,4,English,1,bird,weight,lit,light,woman,man,200-220,7,0.147435897436
18,F,55,4,English,1,bird,weight,lit,light,woman,man,220-10000,8,0.0641025641026
18,F,55,4,English,1,bird,weight,lit,light,woman,man,>10000,9,0.00320512820513
18,F,55,4,English,2,turtle,speed,lit,slow,man,woman,0-1,0,0.0643274853801
18,F,55,4,English,2,turtle,speed,lit,slow,man,woman,1-5,1,0.114035087719
18,F,55,4,English,2,turtle,speed,lit,slow,man,woman,5-6,2,0.131578947368
18,F,55,4,English,2,turtle,speed,lit,slow,man,woman,6-7,3,0.157894736842
18,F,55,4,English,2,turtle,speed,lit,slow,man,woman,7-8,4,0.172514619883
18,F,55,4,English,2,turtle,speed,lit,slow,man,woman,8-9,5,0.19298245614
18,F,55,4,English,2,turtle,speed,lit,slow,man,woman,9-10,6,0.152046783626
18,F,55,4,English,2,turtle,speed,lit,slow,man,woman,10-20,7,0.0
18,F,55,4,English,2,turtle,speed,lit,slow,man,woman,20-60,8,0.00584795321637
18,F,55,4,English,2,turtle,speed,lit,slow,man,woman,>60,9,0.00877192982456
18,F,55,4,English,3,elephant,weight,fig,heavy,woman,man,0-10,0,0.0166666666667
18,F,55,4,English,3,elephant,weight,fig,heavy,woman,man,10-100,1,0.00555555555556
18,F,55,4,English,3,elephant,weight,fig,heavy,woman,man,100-120,2,0.0111111111111
18,F,55,4,English,3,elephant,weight,fig,heavy,woman,man,120-140,3,0.0222222222222
18,F,55,4,English,3,elephant,weight,fig,heavy,woman,man,140-160,4,0.0166666666667
18,F,55,4,English,3,elephant,weight,fig,heavy,woman,man,160-180,5,0.0166666666667
18,F,55,4,English,3,elephant,weight,fig,heavy,woman,man,180-200,6,0.0222222222222
18,F,55,4,English,3,elephant,weight,fig,heavy,woman,man,200-220,7,0.0111111111111
18,F,55,4,English,3,elephant,weight,fig,heavy,woman,man,220-10000,8,0.422222222222
18,F,55,4,English,3,elephant,weight,fig,heavy,woman,man,>10000,9,0.455555555556
18,F,55,4,English,4,penguin,height,fig,short,man,woman,0-1,0,0.0225988700565
18,F,55,4,English,4,penguin,height,fig,short,man,woman,1-4,1,0.28813559322
18,F,55,4,English,4,penguin,height,fig,short,man,woman,4-4.5,2,0.367231638418
18,F,55,4,English,4,penguin,height,fig,short,man,woman,4.5-5,3,0.186440677966
18,F,55,4,English,4,penguin,height,fig,short,man,woman,5-5.5,4,0.118644067797
18,F,55,4,English,4,penguin,height,fig,short,man,woman,5.5-6,5,0.0
18,F,55,4,English,4,penguin,height,fig,short,man,woman,6-6.5,6,0.0
18,F,55,4,English,4,penguin,height,fig,short,man,woman,6.5-7,7,0.0
18,F,55,4,English,4,penguin,height,fig,short,man,woman,7-15,8,0.0
18,F,55,4,English,4,penguin,height,fig,short,man,woman,>15,9,0.0169491525424
18,F,55,4,English,5,giraffe,height,fig,tall,woman,man,0-1,0,0.0
18,F,55,4,English,5,giraffe,height,fig,tall,woman,man,1-4,1,0.0
18,F,55,4,English,5,giraffe,height,fig,tall,woman,man,4-4.5,2,0.0
18,F,55,4,English,5,giraffe,height,fig,tall,woman,man,4.5-5,3,0.0
18,F,55,4,English,5,giraffe,height,fig,tall,woman,man,5-5.5,4,0.0
18,F,55,4,English,5,giraffe,height,fig,tall,woman,man,5.5-6,5,0.0
18,F,55,4,English,5,giraffe,height,fig,tall,woman,man,6-6.5,6,0.225663716814
18,F,55,4,English,5,giraffe,height,fig,tall,woman,man,6.5-7,7,0.314159292035
18,F,55,4,English,5,giraffe,height,fig,tall,woman,man,7-15,8,0.380530973451
18,F,55,4,English,5,giraffe,height,fig,tall,woman,man,>15,9,0.0796460176991
18,F,55,4,English,6,cheetah,speed,lit,fast,man,woman,0-1,0,0.0328947368421
18,F,55,4,English,6,cheetah,speed,lit,fast,man,woman,1-5,1,0.118421052632
