workerid,utteranceType,trial_type,animalID,feature,animal,alternative,utterance,response
16,figurative,multi_slider,6,loud,monkey,dolphin,monkey,0.18
16,figurative,multi_slider,6,loud,monkey,cat,monkey,0.15
16,figurative,multi_slider,6,loud,monkey,average man,monkey,0.84
16,figurative,multi_slider,6,loud,monkey,hyena,monkey,0.22
16,figurative,multi_slider,6,loud,monkey,dog,monkey,0.37
16,figurative,multi_slider,6,loud,monkey,monkey,monkey,0.24
16,figurative,multi_slider,6,loud,monkey,man,monkey,1
16,figurative,multi_slider,6,friendly,monkey,dolphin,monkey,0.72
16,figurative,multi_slider,6,friendly,monkey,cat,monkey,0.5
16,figurative,multi_slider,6,friendly,monkey,average man,monkey,0.17
16,figurative,multi_slider,6,friendly,monkey,hyena,monkey,0.06
16,figurative,multi_slider,6,friendly,monkey,dog,monkey,0.92
16,figurative,multi_slider,6,friendly,monkey,monkey,monkey,0.28
16,figurative,multi_slider,6,friendly,monkey,man,monkey,0.12
16,figurative,multi_slider,6,cute,monkey,dolphin,monkey,0.57
16,figurative,multi_slider,6,cute,monkey,cat,monkey,0.92
16,figurative,multi_slider,6,cute,monkey,average man,monkey,0.05
16,figurative,multi_slider,6,cute,monkey,hyena,monkey,0.37
16,figurative,multi_slider,6,cute,monkey,dog,monkey,0.98
16,figurative,multi_slider,6,cute,monkey,monkey,monkey,0.67
16,figurative,multi_slider,6,cute,monkey,man,monkey,0.06
16,figurative,multi_slider,6,lazy,monkey,dolphin,monkey,0.07
16,figurative,multi_slider,6,lazy,monkey,cat,monkey,0.41
16,figurative,multi_slider,6,lazy,monkey,average man,monkey,0.52
16,figurative,multi_slider,6,lazy,monkey,hyena,monkey,0.17
16,figurative,multi_slider,6,lazy,monkey,dog,monkey,0.11
16,figurative,multi_slider,6,lazy,monkey,monkey,monkey,0.12
16,figurative,multi_slider,6,lazy,monkey,man,monkey,0.37
16,figurative,multi_slider,6,smart,monkey,dolphin,monkey,0.61
16,figurative,multi_slider,6,smart,monkey,cat,monkey,0.27
16,figurative,multi_slider,6,smart,monkey,average man,monkey,0.8
16,figurative,multi_slider,6,smart,monkey,hyena,monkey,0.19
16,figurative,multi_slider,6,smart,monkey,dog,monkey,0.48
16,figurative,multi_slider,6,smart,monkey,monkey,monkey,0.55
16,figurative,multi_slider,6,smart,monkey,man,monkey,0.7
16,figurative,multi_slider,6,funny,monkey,dolphin,monkey,0.2
16,figurative,multi_slider,6,funny,monkey,cat,monkey,0.57
16,figurative,multi_slider,6,funny,monkey,average man,monkey,0.27
16,figurative,multi_slider,6,funny,monkey,hyena,monkey,0.11
16,figurative,multi_slider,6,funny,monkey,dog,monkey,0.86
16,figurative,multi_slider,6,funny,monkey,monkey,monkey,0.64
16,figurative,multi_slider,6,funny,monkey,man,monkey,0.73
16,figurative,multi_slider,6,loyal,monkey,dolphin,monkey,0.31
16,figurative,multi_slider,6,loyal,monkey,cat,monkey,0.58
16,figurative,multi_slider,6,loyal,monkey,average man,monkey,0.43
16,figurative,multi_slider,6,loyal,monkey,hyena,monkey,0.04
16,figurative,multi_slider,6,loyal,monkey,dog,monkey,0.94
16,figurative,multi_slider,6,loyal,monkey,monkey,monkey,0.29
16,figurative,multi_slider,6,loyal,monkey,man,monkey,0.18
16,literal,multi_slider,3,fast,bird,cheetah,fast,0.95
16,literal,multi_slider,3,fast,bird,mouse,fast,0.13
16,literal,multi_slider,3,fast,bird,jaguar,fast,0.75
16,literal,multi_slider,3,fast,bird,bird,fast,0.82
16,literal,multi_slider,3,fast,bird,ant,fast,0.01
16,literal,multi_slider,3,fast,bird,average man,fast,0.33
16,literal,multi_slider,3,fast,bird,man,fast,0.54
16,literal,multi_slider,3,quiet,bird,cheetah,fast,0.28
16,literal,multi_slider,3,quiet,bird,mouse,fast,0.84
16,literal,multi_slider,3,quiet,bird,jaguar,fast,0.41
16,literal,multi_slider,3,quiet,bird,bird,fast,0.09
16,literal,multi_slider,3,quiet,bird,ant,fast,0.97
16,literal,multi_slider,3,quiet,bird,average man,fast,0.13
16,literal,multi_slider,3,quiet,bird,man,fast,0.22
16,literal,multi_slider,3,small,bird,cheetah,fast,0.32
16,literal,multi_slider,3,small,bird,mouse,fast,0.73
16,literal,multi_slider,3,small,bird,jaguar,fast,0.29
16,literal,multi_slider,3,small,bird,bird,fast,0.36
16,literal,multi_slider,3,small,bird,ant,fast,0.93
16,literal,multi_slider,3,small,bird,average man,fast,0.46
16,literal,multi_slider,3,small,bird,man,fast,0.46
16,literal,multi_slider,3,agile,bird,cheetah,fast,0.92
16,literal,multi_slider,3,agile,bird,mouse,fast,0.51
16,literal,multi_slider,3,agile,bird,jaguar,fast,0.94
16,literal,multi_slider,3,agile,bird,bird,fast,0.93
16,literal,multi_slider,3,agile,bird,ant,fast,0.04
16,literal,multi_slider,3,agile,bird,average man,fast,0.47
16,literal,multi_slider,3,agile,bird,man,fast,0.71
16,literal,multi_slider,3,industrious,bird,cheetah,fast,0.1
16,literal,multi_slider,3,industrious,bird,mouse,fast,0.1
16,literal,multi_slider,3,industrious,bird,jaguar,fast,0.09
16,literal,multi_slider,3,industrious,bird,bird,fast,0.12
16,literal,multi_slider,3,industrious,bird,ant,fast,0.87
16,literal,multi_slider,3,industrious,bird,average man,fast,0.63
16,literal,multi_slider,3,industrious,bird,man,fast,0.69
16,literal,multi_slider,3,sleek,bird,cheetah,fast,0.79
16,literal,multi_slider,3,sleek,bird,mouse,fast,0.05
16,literal,multi_slider,3,sleek,bird,jaguar,fast,0.93
16,literal,multi_slider,3,sleek,bird,bird,fast,0.6
16,literal,multi_slider,3,sleek,bird,ant,fast,0
16,literal,multi_slider,3,sleek,bird,average man,fast,0.22
16,literal,multi_slider,3,sleek,bird,man,fast,0.39
16,figurative,multi_slider,12,playful,rabbit,jaguar,rabbit,0.15
16,figurative,multi_slider,12,playful,rabbit,average man,rabbit,0.28
16,figurative,multi_slider,12,playful,rabbit,rabbit,rabbit,0.69
16,figurative,multi_slider,12,playful,rabbit,kitten,rabbit,0.86
16,figurative,multi_slider,12,playful,rabbit,dog,rabbit,0.92
16,figurative,multi_slider,12,playful,rabbit,man,rabbit,0.74
16,figurative,multi_slider,12,playful,rabbit,cheetah,rabbit,0.37
16,figurative,multi_slider,12,playful,rabbit,cat,rabbit,0.56
16,figurative,multi_slider,12,sleek,rabbit,jaguar,rabbit,0.85
16,figurative,multi_slider,12,sleek,rabbit,average man,rabbit,0.29
16,figurative,multi_slider,12,sleek,rabbit,rabbit,rabbit,0.42
16,figurative,multi_slider,12,sleek,rabbit,kitten,rabbit,0.11
16,figurative,multi_slider,12,sleek,rabbit,dog,rabbit,0.15
16,figurative,multi_slider,12,sleek,rabbit,man,rabbit,0.07
16,figurative,multi_slider,12,sleek,rabbit,cheetah,rabbit,0.86
16,figurative,multi_slider,12,sleek,rabbit,cat,rabbit,0.76
16,figurative,multi_slider,12,friendly,rabbit,jaguar,rabbit,0.11
16,figurative,multi_slider,12,friendly,rabbit,average man,rabbit,0.27
16,figurative,multi_slider,12,friendly,rabbit,rabbit,rabbit,0.87
16,figurative,multi_slider,12,friendly,rabbit,kitten,rabbit,0.85
16,figurative,multi_slider,12,friendly,rabbit,dog,rabbit,0.89
16,figurative,multi_slider,12,friendly,rabbit,man,rabbit,0.72
16,figurative,multi_slider,12,friendly,rabbit,cheetah,rabbit,0.16
16,figurative,multi_slider,12,friendly,rabbit,cat,rabbit,0.38
16,figurative,multi_slider,12,agile,rabbit,jaguar,rabbit,0.94
16,figurative,multi_slider,12,agile,rabbit,average man,rabbit,0.35
16,figurative,multi_slider,12,agile,rabbit,rabbit,rabbit,0.65
16,figurative,multi_slider,12,agile,rabbit,kitten,rabbit,0.18
16,figurative,multi_slider,12,agile,rabbit,dog,rabbit,0.43
16,figurative,multi_slider,12,agile,rabbit,man,rabbit,0.45
16,figurative,multi_slider,12,agile,rabbit,cheetah,rabbit,0.89
16,figurative,multi_slider,12,agile,rabbit,cat,rabbit,0.81
16,figurative,multi_slider,12,lazy,rabbit,jaguar,rabbit,0.08
16,figurative,multi_slider,12,lazy,rabbit,average man,rabbit,0.33
16,figurative,multi_slider,12,lazy,rabbit,rabbit,rabbit,0.15
16,figurative,multi_slider,12,lazy,rabbit,kitten,rabbit,0.62
16,figurative,multi_slider,12,lazy,rabbit,dog,rabbit,0.62
16,figurative,multi_slider,12,lazy,rabbit,man,rabbit,0.22
16,figurative,multi_slider,12,lazy,rabbit,cheetah,rabbit,0.05
16,figurative,multi_slider,12,lazy,rabbit,cat,rabbit,0.4
16,figurative,multi_slider,12,loyal,rabbit,jaguar,rabbit,0.12
16,figurative,multi_slider,12,loyal,rabbit,average man,rabbit,0.53
16,figurative,multi_slider,12,loyal,rabbit,rabbit,rabbit,0.41
16,figurative,multi_slider,12,loyal,rabbit,kitten,rabbit,0.35
16,figurative,multi_slider,12,loyal,rabbit,dog,rabbit,0.86
16,figurative,multi_slider,12,loyal,rabbit,man,rabbit,0.33
16,figurative,multi_slider,12,loyal,rabbit,cheetah,rabbit,0.13
16,figurative,multi_slider,12,loyal,rabbit,cat,rabbit,0.19
16,figurative,multi_slider,12,fast,rabbit,jaguar,rabbit,0.9
16,figurative,multi_slider,12,fast,rabbit,average man,rabbit,0.35
16,figurative,multi_slider,12,fast,rabbit,rabbit,rabbit,0.74
16,figurative,multi_slider,12,fast,rabbit,kitten,rabbit,0.18
16,figurative,multi_slider,12,fast,rabbit,dog,rabbit,0.44
16,figurative,multi_slider,12,fast,rabbit,man,rabbit,0.43
16,figurative,multi_slider,12,fast,rabbit,cheetah,rabbit,0.97
16,figurative,multi_slider,12,fast,rabbit,cat,rabbit,0.73
16,figurative,multi_slider,12,cute,rabbit,jaguar,rabbit,0.18
16,figurative,multi_slider,12,cute,rabbit,average man,rabbit,0.11
16,figurative,multi_slider,12,cute,rabbit,rabbit,rabbit,0.79
16,figurative,multi_slider,12,cute,rabbit,kitten,rabbit,0.94
16,figurative,multi_slider,12,cute,rabbit,dog,rabbit,0.98
16,figurative,multi_slider,12,cute,rabbit,man,rabbit,0.54
16,figurative,multi_slider,12,cute,rabbit,cheetah,rabbit,0.21
16,figurative,multi_slider,12,cute,rabbit,cat,rabbit,0.78
17,literal,multi_slider,8,long,giraffe,average man,long,0.18
17,literal,multi_slider,8,long,giraffe,horse,long,0.18
17,literal,multi_slider,8,long,giraffe,man,long,0.27
17,literal,multi_slider,8,long,giraffe,giraffe,long,0.55
17,literal,multi_slider,8,long,giraffe,snake,long,0.5
17,literal,multi_slider,8,tall,giraffe,average man,long,0.22
17,literal,multi_slider,8,tall,giraffe,horse,long,0.15
17,literal,multi_slider,8,tall,giraffe,man,long,0.33
17,literal,multi_slider,8,tall,giraffe,giraffe,long,0.44
17,literal,multi_slider,8,tall,giraffe,snake,long,0.05
17,literal,multi_slider,8,strong,giraffe,average man,long,0.52
17,literal,multi_slider,8,strong,giraffe,horse,long,0.61
17,literal,multi_slider,8,strong,giraffe,man,long,0.5
17,literal,multi_slider,8,strong,giraffe,giraffe,long,0.56
17,literal,multi_slider,8,strong,giraffe,snake,long,0.05
17,literal,multi_slider,8,slithery,giraffe,average man,long,0.02
17,literal,multi_slider,8,slithery,giraffe,horse,long,0.02
17,literal,multi_slider,8,slithery,giraffe,man,long,0
17,literal,multi_slider,8,slithery,giraffe,giraffe,long,0.02
17,literal,multi_slider,8,slithery,giraffe,snake,long,0.96
17,literal,multi_slider,8,fast,giraffe,average man,long,0.41
17,literal,multi_slider,8,fast,giraffe,horse,long,0.54
17,literal,multi_slider,8,fast,giraffe,man,long,0.4
17,literal,multi_slider,8,fast,giraffe,giraffe,long,0.53
17,literal,multi_slider,8,fast,giraffe,snake,long,0.17
17,figurative,multi_slider,3,sleek,bird,cheetah,bird,0.7
17,figurative,multi_slider,3,sleek,bird,ant,bird,0.09
17,figurative,multi_slider,3,sleek,bird,bird,bird,0.09
17,figurative,multi_slider,3,sleek,bird,jaguar,bird,0.66
17,figurative,multi_slider,3,sleek,bird,average man,bird,0.32
17,figurative,multi_slider,3,sleek,bird,man,bird,0.31
17,figurative,multi_slider,3,sleek,bird,mouse,bird,0.02
17,figurative,multi_slider,3,quiet,bird,cheetah,bird,0.22
17,figurative,multi_slider,3,quiet,bird,ant,bird,0.01
17,figurative,multi_slider,3,quiet,bird,bird,bird,0.21
17,figurative,multi_slider,3,quiet,bird,jaguar,bird,0.2
17,figurative,multi_slider,3,quiet,bird,average man,bird,0.22
17,figurative,multi_slider,3,quiet,bird,man,bird,0.21
17,figurative,multi_slider,3,quiet,bird,mouse,bird,0.04
17,figurative,multi_slider,3,fast,bird,cheetah,bird,0.9
17,figurative,multi_slider,3,fast,bird,ant,bird,0.02
17,figurative,multi_slider,3,fast,bird,bird,bird,0.26
17,figurative,multi_slider,3,fast,bird,jaguar,bird,0.87
17,figurative,multi_slider,3,fast,bird,average man,bird,0.45
17,figurative,multi_slider,3,fast,bird,man,bird,0.44
17,figurative,multi_slider,3,fast,bird,mouse,bird,0.15
17,figurative,multi_slider,3,agile,bird,cheetah,bird,0.79
17,figurative,multi_slider,3,agile,bird,ant,bird,0.17
17,figurative,multi_slider,3,agile,bird,bird,bird,0.17
17,figurative,multi_slider,3,agile,bird,jaguar,bird,0.79
17,figurative,multi_slider,3,agile,bird,average man,bird,0.5
17,figurative,multi_slider,3,agile,bird,man,bird,0.49
17,figurative,multi_slider,3,agile,bird,mouse,bird,0.01
17,figurative,multi_slider,3,small,bird,cheetah,bird,0.37
17,figurative,multi_slider,3,small,bird,ant,bird,0
17,figurative,multi_slider,3,small,bird,bird,bird,0.05
17,figurative,multi_slider,3,small,bird,jaguar,bird,0.36
17,figurative,multi_slider,3,small,bird,average man,bird,0.24
17,figurative,multi_slider,3,small,bird,man,bird,0.24
17,figurative,multi_slider,3,small,bird,mouse,bird,0.05
17,figurative,multi_slider,3,industrious,bird,cheetah,bird,0.36
17,figurative,multi_slider,3,industrious,bird,ant,bird,0.34
17,figurative,multi_slider,3,industrious,bird,bird,bird,0.35
17,figurative,multi_slider,3,industrious,bird,jaguar,bird,0.35
17,figurative,multi_slider,3,industrious,bird,average man,bird,0.34
17,figurative,multi_slider,3,industrious,bird,man,bird,0.34
17,figurative,multi_slider,3,industrious,bird,mouse,bird,0.31
17,figurative,multi_slider,10,slow,turtle,turtle,turtle,0.17
17,figurative,multi_slider,10,slow,turtle,elephant,turtle,0.55
17,figurative,multi_slider,10,slow,turtle,sloth,turtle,0.16
17,figurative,multi_slider,10,slow,turtle,bear,turtle,0.53
17,figurative,multi_slider,10,slow,turtle,average man,turtle,0.35
17,figurative,multi_slider,10,slow,turtle,gorilla,turtle,0.5
17,figurative,multi_slider,10,slow,turtle,horse,turtle,0.51
17,figurative,multi_slider,10,slow,turtle,man,turtle,0.19
17,figurative,multi_slider,10,hairy,turtle,turtle,turtle,0.04
17,figurative,multi_slider,10,hairy,turtle,elephant,turtle,0.21
17,figurative,multi_slider,10,hairy,turtle,sloth,turtle,0.54
17,figurative,multi_slider,10,hairy,turtle,bear,turtle,0.47
17,figurative,multi_slider,10,hairy,turtle,average man,turtle,0.38
17,figurative,multi_slider,10,hairy,turtle,gorilla,turtle,0.5
17,figurative,multi_slider,10,hairy,turtle,horse,turtle,0.5
17,figurative,multi_slider,10,hairy,turtle,man,turtle,0.36
17,figurative,multi_slider,10,lazy,turtle,turtle,turtle,0.59
17,figurative,multi_slider,10,lazy,turtle,elephant,turtle,0.35
17,figurative,multi_slider,10,lazy,turtle,sloth,turtle,0.97
17,figurative,multi_slider,10,lazy,turtle,bear,turtle,0.51
17,figurative,multi_slider,10,lazy,turtle,average man,turtle,0.5
17,figurative,multi_slider,10,lazy,turtle,gorilla,turtle,0.5
17,figurative,multi_slider,10,lazy,turtle,horse,turtle,0.5
17,figurative,multi_slider,10,lazy,turtle,man,turtle,0.5
17,figurative,multi_slider,10,hard,turtle,turtle,turtle,0.74
17,figurative,multi_slider,10,hard,turtle,elephant,turtle,0.2
17,figurative,multi_slider,10,hard,turtle,sloth,turtle,0.19
17,figurative,multi_slider,10,hard,turtle,bear,turtle,0.2
17,figurative,multi_slider,10,hard,turtle,average man,turtle,0.18
17,figurative,multi_slider,10,hard,turtle,gorilla,turtle,0.18
17,figurative,multi_slider,10,hard,turtle,horse,turtle,0.19
17,figurative,multi_slider,10,hard,turtle,man,turtle,0.18
17,figurative,multi_slider,10,fast,turtle,turtle,turtle,0.05
17,figurative,multi_slider,10,fast,turtle,elephant,turtle,0.58
17,figurative,multi_slider,10,fast,turtle,sloth,turtle,0.16
17,figurative,multi_slider,10,fast,turtle,bear,turtle,0.59
17,figurative,multi_slider,10,fast,turtle,average man,turtle,0.44
17,figurative,multi_slider,10,fast,turtle,gorilla,turtle,0.57
17,figurative,multi_slider,10,fast,turtle,horse,turtle,0.55
17,figurative,multi_slider,10,fast,turtle,man,turtle,0.26
17,figurative,multi_slider,10,strong,turtle,turtle,turtle,0.07
17,figurative,multi_slider,10,strong,turtle,elephant,turtle,0.7
17,figurative,multi_slider,10,strong,turtle,sloth,turtle,0.25
17,figurative,multi_slider,10,strong,turtle,bear,turtle,0.65
17,figurative,multi_slider,10,strong,turtle,average man,turtle,0.45
17,figurative,multi_slider,10,strong,turtle,gorilla,turtle,0.59
17,figurative,multi_slider,10,strong,turtle,horse,turtle,0.61
17,figurative,multi_slider,10,strong,turtle,man,turtle,0.43
17,figurative,multi_slider,10,big,turtle,turtle,turtle,0.13
17,figurative,multi_slider,10,big,turtle,elephant,turtle,0.86
17,figurative,multi_slider,10,big,turtle,sloth,turtle,0.32
17,figurative,multi_slider,10,big,turtle,bear,turtle,0.54
17,figurative,multi_slider,10,big,turtle,average man,turtle,0.37
17,figurative,multi_slider,10,big,turtle,gorilla,turtle,0.45
17,figurative,multi_slider,10,big,turtle,horse,turtle,0.45
17,figurative,multi_slider,10,big,turtle,man,turtle,0.35
18,figurative,multi_slider,10,big,turtle,bear,turtle,0.75
18,figurative,multi_slider,10,big,turtle,sloth,turtle,0.25
18,figurative,multi_slider,10,big,turtle,turtle,turtle,0.24
18,figurative,multi_slider,10,big,turtle,man,turtle,0.33
18,figurative,multi_slider,10,big,turtle,average man,turtle,0.33
18,figurative,multi_slider,10,big,turtle,elephant,turtle,0.79
18,figurative,multi_slider,10,big,turtle,horse,turtle,0.45
18,figurative,multi_slider,10,big,turtle,gorilla,turtle,0.62
18,figurative,multi_slider,10,hairy,turtle,bear,turtle,0.87
18,figurative,multi_slider,10,hairy,turtle,sloth,turtle,0.82
18,figurative,multi_slider,10,hairy,turtle,turtle,turtle,0.01
18,figurative,multi_slider,10,hairy,turtle,man,turtle,0.44
18,figurative,multi_slider,10,hairy,turtle,average man,turtle,0.44
18,figurative,multi_slider,10,hairy,turtle,elephant,turtle,0.06
18,figurative,multi_slider,10,hairy,turtle,horse,turtle,0.7
18,figurative,multi_slider,10,hairy,turtle,gorilla,turtle,0.71
18,figurative,multi_slider,10,slow,turtle,bear,turtle,0.32
18,figurative,multi_slider,10,slow,turtle,sloth,turtle,0.89
18,figurative,multi_slider,10,slow,turtle,turtle,turtle,0.88
18,figurative,multi_slider,10,slow,turtle,man,turtle,0.56
18,figurative,multi_slider,10,slow,turtle,average man,turtle,0.56
18,figurative,multi_slider,10,slow,turtle,elephant,turtle,0.51
18,figurative,multi_slider,10,slow,turtle,horse,turtle,0.14
18,figurative,multi_slider,10,slow,turtle,gorilla,turtle,0.39
18,figurative,multi_slider,10,strong,turtle,bear,turtle,0.82
18,figurative,multi_slider,10,strong,turtle,sloth,turtle,0.26
18,figurative,multi_slider,10,strong,turtle,turtle,turtle,0.09
18,figurative,multi_slider,10,strong,turtle,man,turtle,0.33
18,figurative,multi_slider,10,strong,turtle,average man,turtle,0.33
18,figurative,multi_slider,10,strong,turtle,elephant,turtle,0.83
18,figurative,multi_slider,10,strong,turtle,horse,turtle,0.52
18,figurative,multi_slider,10,strong,turtle,gorilla,turtle,0.92
18,figurative,multi_slider,10,fast,turtle,bear,turtle,0.82
18,figurative,multi_slider,10,fast,turtle,sloth,turtle,0.02
18,figurative,multi_slider,10,fast,turtle,turtle,turtle,0.06
18,figurative,multi_slider,10,fast,turtle,man,turtle,0.35
18,figurative,multi_slider,10,fast,turtle,average man,turtle,0.36
18,figurative,multi_slider,10,fast,turtle,elephant,turtle,0.55
18,figurative,multi_slider,10,fast,turtle,horse,turtle,0.91
18,figurative,multi_slider,10,fast,turtle,gorilla,turtle,0.43
18,figurative,multi_slider,10,lazy,turtle,bear,turtle,0.42
18,figurative,multi_slider,10,lazy,turtle,sloth,turtle,0.96
18,figurative,multi_slider,10,lazy,turtle,turtle,turtle,0.68
18,figurative,multi_slider,10,lazy,turtle,man,turtle,0.6
18,figurative,multi_slider,10,lazy,turtle,average man,turtle,0.6
18,figurative,multi_slider,10,lazy,turtle,elephant,turtle,0.34
18,figurative,multi_slider,10,lazy,turtle,horse,turtle,0.15
18,figurative,multi_slider,10,lazy,turtle,gorilla,turtle,0.4
18,figurative,multi_slider,10,hard,turtle,bear,turtle,0.13
18,figurative,multi_slider,10,hard,turtle,sloth,turtle,0.11
18,figurative,multi_slider,10,hard,turtle,turtle,turtle,0.82
18,figurative,multi_slider,10,hard,turtle,man,turtle,0.04
18,figurative,multi_slider,10,hard,turtle,average man,turtle,0.04
18,figurative,multi_slider,10,hard,turtle,elephant,turtle,0.62
18,figurative,multi_slider,10,hard,turtle,horse,turtle,0.06
18,figurative,multi_slider,10,hard,turtle,gorilla,turtle,0.08
18,literal,multi_slider,6,funny,monkey,monkey,smart,0.84
18,literal,multi_slider,6,funny,monkey,average man,smart,0.79
18,literal,multi_slider,6,funny,monkey,dog,smart,0.74
18,literal,multi_slider,6,funny,monkey,dolphin,smart,0.69
18,literal,multi_slider,6,funny,monkey,cat,smart,0.21
18,literal,multi_slider,6,funny,monkey,man,smart,0.8
18,literal,multi_slider,6,funny,monkey,hyena,smart,0.37
18,literal,multi_slider,6,cute,monkey,monkey,smart,0.75
18,literal,multi_slider,6,cute,monkey,average man,smart,0.21
18,literal,multi_slider,6,cute,monkey,dog,smart,0.92
18,literal,multi_slider,6,cute,monkey,dolphin,smart,0.77
18,literal,multi_slider,6,cute,monkey,cat,smart,0.73
18,literal,multi_slider,6,cute,monkey,man,smart,0.21
18,literal,multi_slider,6,cute,monkey,hyena,smart,0.09
18,literal,multi_slider,6,loud,monkey,monkey,smart,0.58
18,literal,multi_slider,6,loud,monkey,average man,smart,0.33
18,literal,multi_slider,6,loud,monkey,dog,smart,0.36
18,literal,multi_slider,6,loud,monkey,dolphin,smart,0.19
18,literal,multi_slider,6,loud,monkey,cat,smart,0.08
18,literal,multi_slider,6,loud,monkey,man,smart,0.33
18,literal,multi_slider,6,loud,monkey,hyena,smart,0.74
18,literal,multi_slider,6,lazy,monkey,monkey,smart,0.29
18,literal,multi_slider,6,lazy,monkey,average man,smart,0.75
18,literal,multi_slider,6,lazy,monkey,dog,smart,0.57
18,literal,multi_slider,6,lazy,monkey,dolphin,smart,0.22
18,literal,multi_slider,6,lazy,monkey,cat,smart,0.98
18,literal,multi_slider,6,lazy,monkey,man,smart,0.76
18,literal,multi_slider,6,lazy,monkey,hyena,smart,0.32
18,literal,multi_slider,6,friendly,monkey,monkey,smart,0.62
18,literal,multi_slider,6,friendly,monkey,average man,smart,0.89
18,literal,multi_slider,6,friendly,monkey,dog,smart,0.97
18,literal,multi_slider,6,friendly,monkey,dolphin,smart,0.87
18,literal,multi_slider,6,friendly,monkey,cat,smart,0.22
18,literal,multi_slider,6,friendly,monkey,man,smart,0.9
18,literal,multi_slider,6,friendly,monkey,hyena,smart,0.13
18,literal,multi_slider,6,happy,monkey,monkey,smart,0.81
18,literal,multi_slider,6,happy,monkey,average man,smart,0.3
18,literal,multi_slider,6,happy,monkey,dog,smart,0.88
18,literal,multi_slider,6,happy,monkey,dolphin,smart,0.86
18,literal,multi_slider,6,happy,monkey,cat,smart,0.25
18,literal,multi_slider,6,happy,monkey,man,smart,0.32
18,literal,multi_slider,6,happy,monkey,hyena,smart,0.52
18,literal,multi_slider,6,loyal,monkey,monkey,smart,0.34
18,literal,multi_slider,6,loyal,monkey,average man,smart,0.76
18,literal,multi_slider,6,loyal,monkey,dog,smart,0.93
18,literal,multi_slider,6,loyal,monkey,dolphin,smart,0.85
18,literal,multi_slider,6,loyal,monkey,cat,smart,0.59
18,literal,multi_slider,6,loyal,monkey,man,smart,0.77
18,literal,multi_slider,6,loyal,monkey,hyena,smart,0.28
18,literal,multi_slider,6,smart,monkey,monkey,smart,0.78
18,literal,multi_slider,6,smart,monkey,average man,smart,0.98
18,literal,multi_slider,6,smart,monkey,dog,smart,0.64
18,literal,multi_slider,6,smart,monkey,dolphin,smart,0.93
18,literal,multi_slider,6,smart,monkey,cat,smart,0.52
18,literal,multi_slider,6,smart,monkey,man,smart,0.99
18,literal,multi_slider,6,smart,monkey,hyena,smart,0.42
18,literal,multi_slider,11,big,lion,horse,strong,0.63
18,literal,multi_slider,11,big,lion,lion,strong,0.6
18,literal,multi_slider,11,big,lion,bear,strong,0.82
18,literal,multi_slider,11,big,lion,man,strong,0.43
18,literal,multi_slider,11,big,lion,gorilla,strong,0.78
18,literal,multi_slider,11,big,lion,elephant,strong,0.88
18,literal,multi_slider,11,big,lion,tiger,strong,0.62
18,literal,multi_slider,11,big,lion,average man,strong,0.43
18,literal,multi_slider,11,fierce,lion,horse,strong,0.14
18,literal,multi_slider,11,fierce,lion,lion,strong,0.84
18,literal,multi_slider,11,fierce,lion,bear,strong,0.81
18,literal,multi_slider,11,fierce,lion,man,strong,0.01
18,literal,multi_slider,11,fierce,lion,gorilla,strong,0.82
18,literal,multi_slider,11,fierce,lion,elephant,strong,0.67
18,literal,multi_slider,11,fierce,lion,tiger,strong,0.93
18,literal,multi_slider,11,fierce,lion,average man,strong,0.01
18,literal,multi_slider,11,hairy,lion,horse,strong,0.69
18,literal,multi_slider,11,hairy,lion,lion,strong,0.71
18,literal,multi_slider,11,hairy,lion,bear,strong,0.85
18,literal,multi_slider,11,hairy,lion,man,strong,0.49
18,literal,multi_slider,11,hairy,lion,gorilla,strong,0.74
18,literal,multi_slider,11,hairy,lion,elephant,strong,0.17
18,literal,multi_slider,11,hairy,lion,tiger,strong,0.74
18,literal,multi_slider,11,hairy,lion,average man,strong,0.5
18,literal,multi_slider,11,hard,lion,horse,strong,0.13
18,literal,multi_slider,11,hard,lion,lion,strong,0.11
18,literal,multi_slider,11,hard,lion,bear,strong,0.11
18,literal,multi_slider,11,hard,lion,man,strong,0.08
18,literal,multi_slider,11,hard,lion,gorilla,strong,0.15
18,literal,multi_slider,11,hard,lion,elephant,strong,0.53
18,literal,multi_slider,11,hard,lion,tiger,strong,0.12
18,literal,multi_slider,11,hard,lion,average man,strong,0.1
18,literal,multi_slider,11,striped,lion,horse,strong,0.01
18,literal,multi_slider,11,striped,lion,lion,strong,0.02
18,literal,multi_slider,11,striped,lion,bear,strong,0.02
18,literal,multi_slider,11,striped,lion,man,strong,0.02
18,literal,multi_slider,11,striped,lion,gorilla,strong,0.02
18,literal,multi_slider,11,striped,lion,elephant,strong,0.02
18,literal,multi_slider,11,striped,lion,tiger,strong,0.02
18,literal,multi_slider,11,striped,lion,average man,strong,0.02
18,literal,multi_slider,11,fast,lion,horse,strong,0.87
18,literal,multi_slider,11,fast,lion,lion,strong,0.66
18,literal,multi_slider,11,fast,lion,bear,strong,0.63
18,literal,multi_slider,11,fast,lion,man,strong,0.4
18,literal,multi_slider,11,fast,lion,gorilla,strong,0.47
18,literal,multi_slider,11,fast,lion,elephant,strong,0.62
18,literal,multi_slider,11,fast,lion,tiger,strong,0.78
